Time,X,Y,Z,rx,ry,rz,Ux,Uy,Uz
6.452602864,0.006,-0.013,0.607,1.2970650712236267,0.48866343963658465,0.55,1.4999999988339103,1.1920013803634213,0.3000509666700924,
6.472090722,0.006,-0.009,0.606,1.2906064436952391,0.4865282175010888,0.607,1.4999999946680078,1.1588919373212438,0.30025094543416736,
6.492258072,0.006,-0.005,0.606,1.2831905361313884,0.4848472351655609,0.606,1.4999999947646223,1.1412337334383575,0.3002405838124776,
6.512010813,0.005,-0.001,0.605,1.2758574050972182,0.4831724658365919,0.606,1.499999994637221,1.1250861843185485,0.3002449734895813,
6.532033921,0.005,0.002,0.605,1.2724323783074585,0.482662303835219,0.605,1.4999999947293832,1.1340280547940973,0.3002461969394548,
6.552100659,0.005,0.006,0.605,1.2679746518114383,0.48167055924860797,0.605,1.499999994718974,1.1280339208752466,0.30025093068329556,
6.572079897,0.005,0.01,0.605,1.262202329365325,0.4803808247789243,0.605,1.4999999947065061,1.1145442806149473,0.300249818055483,
6.593105555,0.006,0.013,0.605,1.257173683771659,0.4800524221006022,0.605,1.4999999947127345,1.1218350405537032,0.3002507190038648,
6.612055779,0.015,0.017,0.603,1.2527130359221361,0.47911696517146507,0.605,1.499999994461467,1.113398277481925,0.3002631947685106,
6.632000924,0.018,0.023,0.604,1.247843250479823,0.47823286508012447,0.605,1.4999999945747648,1.0968670182441858,0.3002541604634564,
6.652023793,0.022,0.029,0.605,1.2405164177465586,0.4761876473428537,0.604,1.499999994823229,1.063180830671741,0.3002326718522826,
6.672028065,0.026,0.037,0.607,1.2309318249637542,0.4737165962889249,0.605,1.4999999950960061,1.0145021382827157,0.3002075439848896,
6.692061425,0.029,0.041,0.608,1.2244306067625694,0.4722511006720686,0.605,1.4999999952725194,0.9996295861120847,0.3001963912436377,
6.712046624,0.039,0.055,0.611,1.2160712434485665,0.47081490464765524,0.608,1.4999999955524763,0.9540394280670351,0.30017606732579405,
6.732110262,0.047,0.066,0.613,1.2106323382807145,0.47004234805159256,0.611,1.4999999955590944,0.9268684949311572,0.3001739767922974,
6.752112628,0.057,0.077,0.615,1.2035333333706293,0.4685773324922013,0.611,1.499999995985533,0.8931628117801395,0.3001520652214759,
6.772009135,0.067,0.09,0.616,1.1963460309209568,0.46711528656020657,0.615,1.4999999959292516,0.8541305338063276,0.3001511207805194,
6.792007924,0.078,0.104,0.618,1.192159894845136,0.4665684090250229,0.616,1.499999996001336,0.8343116030492878,0.3001491411640819,
6.812034131,0.091,0.119,0.619,1.185646855252446,0.46536895788544685,0.616,1.4999999963706439,0.7919588777472084,0.30013131123210623,
6.832017661,0.104,0.134,0.62,1.178935620748714,0.46447212231100043,0.619,1.4999999964300779,0.7579443260424706,0.30012675047253434,
6.852008343,0.119,0.15,0.62,1.1747855402467675,0.4639689240889626,0.62,1.4999999963624593,0.7302118376578781,0.3001292876512204,
6.872039319,0.134,0.166,0.621,1.1691463313623687,0.46321737824047293,0.62,1.4999999967826572,0.6879570522254249,0.3001110274421996,
