Time,X,Y,Z,Vx,Vy,Vz,r,p,y,rx,ry,rz,Ux,Uy,Uz
0.0,-0.024,-0.001,0.32,-0.023,-0.026,0.018,0.92,-0.96,-4.52,0.5,1.6,-1.2,1.4999999970934317,-1.4999999085221525,0.3000001199282905,
0.01922726699999977,-0.024,-0.001,0.319,-0.019,-0.027,0.011,0.5,-1.15,-4.49,0.5,1.6,-1.2,1.499999997089425,-1.4999999084448936,0.30000012022282313,
0.03917360300000006,-0.024,-0.002,0.319,-0.014,-0.027,0.008,0.11,-1.31,-4.48,0.5,1.6,-1.2,1.499999997088493,-1.4999999076186359,0.30000012022089495,
0.05918812799999973,-0.024,-0.002,0.319,-0.007,-0.028,0.013,0.23,-1.7,-4.41,0.5,1.6,-1.2,1.499999997088493,-1.4999999076186359,0.30000012022089495,
0.07925176599999961,-0.023,-0.003,0.319,0.0,-0.03,0.006,1.52,-2.78,-4.29,0.5,1.6,-1.2,1.4999999970800177,-1.499999906954452,0.3000001201164721,
0.09952592900000035,-0.023,-0.003,0.319,0.013,-0.038,-0.011,4.07,-4.63,-4.1,0.5,1.6,-1.2,1.4999999970800177,-1.499999906954452,0.3000001201164721,
0.11926388799999987,-0.023,-0.005,0.323,0.02,-0.058,0.003,7.47,-6.88,-3.95,0.5,1.6,-1.2,1.4999999970941746,-1.4999999055718558,0.3000001189368201,
0.14758515399999972,-0.02,-0.006,0.321,0.048,-0.085,-0.024,10.63,-9.2,-3.63,0.5,1.6,-1.2,1.4999999970624327,-1.499999905077831,0.3000001192153193,
0.1592094900000003,-0.019,-0.01,0.323,0.078,-0.13,-0.022,12.87,-11.03,-3.44,0.5,1.6,-1.2,1.4999999970590514,-1.499999901875249,0.3000001185187188,
0.17921090200000034,-0.016,-0.013,0.324,0.113,-0.175,-0.035,13.57,-11.99,-3.44,0.5,1.6,-1.2,1.4999999970370579,-1.499999899751096,0.3000001179130054,
0.19919180900000022,-0.013,-0.018,0.323,0.152,-0.219,-0.055,13.35,-12.33,-3.6,0.5,1.6,-1.2,1.499999997004662,-1.49999989542321,0.30000011788188674,
0.21917963100000026,-0.008,-0.023,0.322,0.193,-0.265,-0.069,13.16,-12.4,-3.77,0.5,1.6,-1.2,1.4999999969556952,-1.4999998912411412,0.3000001176375248,
0.23917269699999988,-0.001,-0.027,0.317,0.24,-0.308,-0.091,13.68,-12.63,-3.77,0.5,1.6,-1.2,1.499999996873063,-1.499999887974157,0.3000001183265083,
0.2593414789999997,0.005,-0.033,0.314,0.287,-0.357,-0.103,15.05,-13.22,-3.62,0.5,1.6,-1.2,1.4999999968030393,-1.499999882220283,0.3000001185157586,
0.27918481900000014,0.009,-0.043,0.314,0.324,-0.424,-0.098,16.91,-14.05,-3.4,0.5,1.6,-1.2,1.4999999967579667,-1.499999870677882,0.30000011803238547,
0.3000984190000002,0.016,-0.053,0.313,0.369,-0.487,-0.107,18.43,-14.95,-3.07,0.5,1.6,-1.2,1.499999996680426,-1.4999998582657634,0.30000011748769945,
0.31927871700000043,0.025,-0.064,0.312,0.42,-0.554,-0.117,19.05,-15.57,-2.89,0.5,1.6,-1.2,1.4999999965590443,-1.4999998426608345,0.3000001169986455,
0.33919405999999963,0.034,-0.076,0.31,0.473,-0.624,-0.123,18.77,-15.75,-2.87,0.5,1.6,-1.2,1.499999996426048,-1.4999998224947477,0.30000011676891103,
0.35918307299999963,0.045,-0.089,0.307,0.529,-0.693,-0.124,18.13,-15.64,-2.92,0.5,1.6,-1.2,1.49999999617848,-1.4999997923566348,0.3000001202993007,
0.3792648319999996,0.056,-0.104,0.305,0.586,-0.763,-0.116,17.72,-15.48,-2.93,0.5,1.6,-1.2,1.4999999959487829,-1.4999997520820398,0.300000122083922,
0.3992238050000001,0.069,-0.12,0.303,0.639,-0.834,-0.107,17.81,-15.44,-2.82,0.5,1.6,-1.2,1.499999995678749,-1.499999699579678,0.3000001233989464,
0.41926384000000017,0.082,-0.137,0.301,0.692,-0.904,-0.102,18.15,-15.58,-2.66,0.5,1.6,-1.2,1.4999999952863312,-1.4999996261198778,0.3000001254627734,
0.4391994480000001,0.088,-0.157,0.308,0.685,-0.976,-0.05,18.27,-15.37,-2.66,0.5,1.6,-1.2,1.4999999953280618,-1.499999541684912,0.3000001146611205,
0.45920371999999965,0.102,-0.166,0.304,0.749,-1.001,-0.082,18.18,-15.8,-2.38,0.5,1.6,-1.2,1.4999999948406395,-1.4999994755247927,0.3000001195152726,
0.479231596,0.118,-0.187,0.302,0.801,-1.068,-0.086,17.54,-16.01,-2.17,0.5,1.6,-1.2,1.499999994267767,-1.4999992987798387,0.300000120950396,
0.5015413759999996,0.134,-0.209,0.301,0.855,-1.133,-0.088,16.38,-16.06,-2.05,0.5,1.6,-1.2,1.499999993705511,-1.499999040064223,0.300000120407427,
0.5192546849999999,0.146,-0.232,0.307,0.874,-1.197,-0.025,14.87,-15.49,-2.18,0.5,1.6,-1.2,1.4999999937584465,-1.499998694143584,0.3000001084879074,
0.5391967299999996,0.164,-0.257,0.31,0.92,-1.251,0.013,13.4,-14.84,-2.27,0.5,1.6,-1.2,1.4999999933752521,-1.4999979692139143,0.3000001024390076,
0.5592057710000002,0.182,-0.282,0.312,0.968,-1.295,0.034,12.3,-14.2,-2.31,0.5,1.6,-1.2,1.4999999924821084,-1.4999963767140645,0.30000009930959926,
0.579269171,0.202,-0.307,0.314,1.019,-1.333,0.039,11.41,-13.63,-2.27,0.5,1.6,-1.2,1.4999999906717107,-1.4999925400875163,0.3000000951799502,
0.599321604,0.224,-0.334,0.315,1.07,-1.368,0.032,10.6,-13.15,-2.19,0.5,1.6,-1.2,1.4999999853537371,-1.4999811833540317,0.3000000901639272,
0.6192240719999997,0.246,-0.362,0.315,1.11,-1.403,0.016,9.78,-12.61,-2.02,0.5,1.6,-1.2,1.4999999996991662,-1.4999994004055608,0.30000000085554906,
0.6392025949999995,0.268,-0.39,0.316,1.151,-1.437,0.007,8.74,-11.97,-1.91,0.5,1.6,-1.2,1.499999999191764,-1.4999961931549546,0.30000000129940013,
0.6591186530000002,0.292,-0.419,0.316,1.189,-1.467,0.0,7.58,-11.17,-1.82,0.5,1.6,-1.2,1.4999999994158641,-1.499990931564529,0.3000000008997646,
0.6792209150000001,0.324,-0.438,0.293,1.303,-1.434,-0.141,6.37,-11.09,-1.4,0.5,1.6,-1.2,1.4999999996245188,-1.4771353438832195,1.3470999956147702,
0.6992177970000002,0.35,-0.466,0.29,1.341,-1.457,-0.134,5.39,-10.09,-1.27,0.5,1.6,-1.2,-0.001640099476477891,-1.4729194032545,1.5026753507885506,
0.748904467,0.378,-0.496,0.287,1.376,-1.476,-0.126,4.6,-9.07,-1.15,0.5,1.6,-1.2,-0.14534334004292876,-1.4758916592200206,1.505707652336055,
0.7970361710000002,0.396,-0.525,0.298,1.365,-1.488,-0.052,3.84,-7.47,-1.09,0.5,1.6,-1.2,1.499999999736772,-1.2848333750374836,0.30000000091304296,
0.8023576740000005,0.42,-0.554,0.301,1.375,-1.497,-0.037,3.33,-6.12,-0.9,0.5,1.6,-1.2,1.4999999742256114,-1.2207256199504635,0.3000000907476003,
0.8069300650000004,0.446,-0.584,0.303,1.386,-1.505,-0.025,2.91,-4.89,-0.68,0.5,1.6,-1.2,1.499999968889201,-1.1544162815830075,0.30000009047071186,
0.8115577700000003,0.473,-0.614,0.304,1.395,-1.513,-0.006,2.44,-3.84,-0.44,0.5,1.6,-1.2,1.499999959954273,-1.088104811494086,0.3000000904260786,
0.8194379810000001,0.5,-0.644,0.306,1.401,-1.52,0.033,1.81,-2.72,-0.14,0.5,1.6,-1.2,1.4999999478289718,-1.0217927223641896,0.30000008849755255,
0.8392212389999996,0.527,-0.674,0.308,1.401,-1.526,0.084,1.06,-0.91,0.19,0.5,1.6,-1.2,1.4999999290849386,-0.9554803881583623,0.3000000875335798,
0.8592777250000001,0.552,-0.69,0.292,1.405,-1.461,-0.002,-0.04,1.54,0.82,0.5,1.6,-1.2,0.5119454341315505,-1.4709378992769995,1.500653816395627,
0.9085977080000003,0.581,-0.715,0.286,1.403,-1.441,-0.008,-1.01,4.73,1.42,0.5,1.6,-1.2,1.4768824112089618,-1.220686741547458,1.5067184193111063,
0.9541788100000002,0.602,-0.743,0.29,1.368,-1.43,0.052,-2.05,7.63,1.94,0.5,1.6,-1.2,1.472919403254428,-0.988905686659602,1.5026753507944135,
0.994942665,0.625,-0.77,0.293,1.331,-1.415,0.094,-3.09,8.98,2.38,0.5,1.6,-1.2,1.4999999938145463,-0.7432804964978519,1.3470999954788274,
1.0071256159999997,0.648,-0.796,0.297,1.292,-1.399,0.125,-4.06,8.3,2.63,0.5,1.6,-1.2,1.4999994553664402,-0.6858094519180228,0.30000009746272505,
1.0228614809999996,0.67,-0.823,0.301,1.26,-1.38,0.145,-5.03,5.82,2.68,0.5,1.6,-1.2,1.4999991869989444,-0.6261281273291058,0.30000009381283543,
1.0277070999999998,0.692,-0.848,0.305,1.239,-1.356,0.159,-6.08,2.41,2.67,0.5,1.6,-1.2,1.4999987299705217,-0.5708676344784505,0.30000008847765686,
1.0332798959999998,0.718,-0.873,0.304,1.238,-1.325,0.137,-7.25,-0.69,2.63,0.5,1.6,-1.2,1.4999973773083441,-0.5156071336157242,0.3000000883603279,
1.038646698,0.727,-0.9,0.315,1.211,-1.297,0.202,-8.23,-2.22,2.37,0.5,1.6,-1.2,1.4999965386597078,-0.4559257902793529,0.30000008318949156,
1.0470643050000001,0.746,-0.924,0.322,1.202,-1.257,0.258,-8.89,-2.33,2.38,0.5,1.6,-1.2,1.4999999274826483,-0.4028757323249078,0.3000000007930205,
1.0592389110000004,0.776,-0.946,0.323,1.243,-1.203,0.247,-9.21,-1.33,2.94,0.5,1.6,-1.2,1.4999997007416497,-0.3542464800771087,0.3000000007787886,
1.0792279249999996,0.789,-0.971,0.334,1.204,-1.165,0.331,-9.29,1.46,3.56,0.5,1.6,-1.2,1.4999993637624924,-0.2989859661377133,0.3000000007663327,
