Time,X,Y,Z,rx,ry,rz,Ux,Uy,Uz
6.256478548,-0.026,0.008,0.604,-0.2020210742379898,0.45870549502566765,0.55,-0.45134493472597315,1.058323395130745,0.3000031110816791,
6.276058912,-0.021,0.005,0.601,-0.2033021757630977,0.4560595537426682,0.604,-0.46817351996808254,1.097269335516479,0.3000255947224226,
6.296124935,-0.016,0.005,0.6,-0.20373543363999944,0.45367217303601376,0.604,-0.4792649680361089,1.1011735555216748,0.3000272992709375,
6.316015721,-0.011,0.007,0.602,-0.20557248766892589,0.4498279235466642,0.6,-0.512177050055089,1.0774375717552176,0.30001899976176116,
6.336083651,-0.008,0.004,0.596,-0.20631160627724243,0.4448903307778447,0.602,-0.5280281182034304,1.0364124655304061,0.3000302976226698,
6.356087446,-0.004,0.003,0.595,-0.20677153713880408,0.4421918579649961,0.602,-0.5377948529524396,1.0382046233034548,0.3000322668078395,
6.376156807,-0.002,0.003,0.591,-0.20745920690908867,0.4380601042951698,0.595,-0.5497744213893581,1.0142686078643022,0.3000278054066985,
6.396265745,0.0,0.003,0.591,-0.20782226334447929,0.43533430412189067,0.595,-0.553671617206902,1.0122057224919763,0.30002777135612957,
6.416138888,0.0,0.005,0.589,-0.20839689721550084,0.435049730815808,0.591,-0.5618824530306775,1.0223063069384497,0.30002538222675723,
6.436093807,0.0,0.007,0.588,-0.20933967948751517,0.430759391525321,0.589,-0.57783143495666,0.9701166953432802,0.30002340410184924,
6.456043005,0.0,0.011,0.588,-0.20991172189037913,0.4277273731683185,0.588,-0.5744271583582935,0.961417578946248,0.30002199250354217,
6.476093054,-0.002,0.015,0.588,-0.21033102137123635,0.4251870955798328,0.588,-0.567738580865308,0.9474023939493955,0.3000217862816314,
6.496170759,-0.004,0.02,0.589,-0.20979966303098835,0.4243440683628619,0.588,-0.5336954510803739,0.9719425118286893,0.3000207654660377,
6.5162532330000005,-0.008,0.027,0.59,-0.21073558545772128,0.42012738826652507,0.589,-0.5402834868477908,0.9099651794430577,0.3000197421573602,
6.53607893,-0.013,0.035,0.591,-0.21088774233622568,0.41789739742008236,0.589,-0.5232494004134564,0.88619771339566,0.30001817418916016,
6.556088209,-0.019,0.044,0.593,-0.21220836906724663,0.4152314226490501,0.591,-0.5322573454766459,0.8424646786000207,0.3000175371403663,
6.576167107,-0.026,0.054,0.595,-0.2131618038247867,0.41138229964087275,0.593,-0.5242012756509634,0.7827028866967474,0.3000172138225188,
