Time,X,Y,Z,Vx,Vy,Vz,r,p,y
36.822962046,0.779,0.679,0.139,-0.149,0.053,-0.008,-2.61,-4.54,132.58
36.84286952,0.778,0.68,0.139,-0.152,0.054,-0.007,-2.6,-4.64,132.72
36.862980843,0.777,0.682,0.14,-0.154,0.055,-0.007,-2.6,-4.75,132.86
36.882999897,0.776,0.684,0.141,-0.155,0.055,-0.005,-2.6,-4.82,133
36.902910471,0.774,0.686,0.142,-0.158,0.057,-0.004,-2.59,-4.92,133.17
36.92289877,0.773,0.688,0.143,-0.158,0.058,-0.002,-2.59,-5,133.33
36.942783356,0.772,0.69,0.144,-0.161,0.061,0,-2.58,-5.07,133.5
36.962901354,0.771,0.692,0.145,-0.164,0.064,0,-2.56,-5.16,133.7
36.982925415,0.77,0.694,0.146,-0.166,0.069,0,-2.53,-5.25,133.89
37.002817869,0.768,0.696,0.148,-0.169,0.074,0,-2.49,-5.37,134.09
37.022812605,0.767,0.698,0.149,-0.173,0.079,0,-2.46,-5.52,134.29
37.042815924,0.765,0.701,0.15,-0.177,0.084,0,-2.41,-5.67,134.49
37.062788964,0.762,0.703,0.15,-0.184,0.086,0,-2.4,-5.81,134.91
37.082786084,0.758,0.704,0.15,-0.193,0.089,0.001,-2.37,-5.97,135.32
37.102853298,0.754,0.706,0.15,-0.2,0.089,0.001,-2.35,-6.11,135.74
37.122864485,0.759,0.707,0.146,-0.139,0.087,-0.009,-2.03,-5.9,135.94
37.142848492,0.757,0.709,0.147,-0.143,0.084,-0.004,-2.05,-5.89,136.14
37.1627388,0.754,0.711,0.147,-0.147,0.075,0,-2.12,-5.81,136.59
37.18285656,0.751,0.712,0.147,-0.15,0.068,0,-2.2,-5.64,137.06
37.203156948,0.748,0.714,0.147,-0.153,0.061,0.001,-2.3,-5.36,137.55
37.222811699,0.749,0.714,0.146,-0.125,0.06,-0.005,-2.25,-4.87,137.76
37.242887259,0.747,0.716,0.145,-0.126,0.063,-0.009,-2.29,-4.56,138.3
37.262851477,0.746,0.717,0.146,-0.117,0.07,-0.015,-2.24,-4.21,138.52
37.282841921,0.744,0.72,0.146,-0.116,0.078,-0.017,-2.17,-3.98,138.76
37.302978516,0.742,0.722,0.147,-0.117,0.082,-0.017,-2.09,-3.82,139.02
37.323013544,0.74,0.718,0.136,-0.125,0.074,-0.035,-2.08,-3.69,139.08
37.343007565,0.738,0.72,0.136,-0.13,0.073,-0.034,-2.04,-3.64,139.1
37.363027335,0.736,0.722,0.135,-0.138,0.07,-0.032,-2.03,-3.63,139.25
37.38280797,0.734,0.724,0.135,-0.143,0.067,-0.029,-2.04,-3.68,139.42
37.402921915,0.731,0.726,0.134,-0.148,0.062,-0.028,-2.07,-3.73,139.74
37.422991038,0.728,0.727,0.134,-0.153,0.057,-0.027,-2.11,-3.78,140.26
37.443009854,0.725,0.728,0.133,-0.156,0.054,-0.028,-2.16,-3.79,140.76
37.462971449,0.724,0.732,0.134,-0.162,0.066,-0.018,-2.14,-3.92,140.8
37.482831002,0.722,0.734,0.135,-0.166,0.067,-0.014,-2.18,-4.02,140.88
37.502864838,0.719,0.737,0.135,-0.166,0.068,-0.01,-2.21,-4.06,140.95
37.522965908,0.717,0.739,0.135,-0.164,0.063,-0.008,-2.21,-4.01,141.23
37.542955637,0.714,0.741,0.135,-0.163,0.059,-0.002,-2.23,-3.8,141.42
37.562883377,0.708,0.743,0.136,-0.171,0.056,0.006,-2.27,-3.51,141.6
37.583071232,0.708,0.745,0.136,-0.169,0.054,0.006,-2.26,-3.35,141.57
37.602840662,0.705,0.746,0.136,-0.172,0.052,0.005,-2.25,-3.12,142.06
37.622818232,0.701,0.747,0.136,-0.173,0.05,0.001,-2.23,-2.87,142.59
37.642949343,0.703,0.75,0.135,-0.151,0.068,-0.009,-1.94,-2.49,143.05
37.662769318,0.696,0.753,0.136,-0.153,0.069,-0.003,-1.84,-2.32,143.44
37.683249712,0.699,0.755,0.135,-0.145,0.073,-0.008,-1.73,-2.21,143.52
37.70301199,0.693,0.758,0.135,-0.155,0.063,-0.002,-1.65,-2.06,143.97
37.722893,0.695,0.759,0.135,-0.153,0.061,-0.003,-1.61,-1.98,144.07
37.742819786,0.692,0.761,0.135,-0.157,0.058,-0.005,-1.58,-1.95,144.63
37.762938023,0.686,0.764,0.135,-0.163,0.063,-0.008,-1.52,-1.99,145.05
37.782860041,0.687,0.766,0.135,-0.158,0.065,-0.011,-1.45,-1.97,145.13
37.803062439,0.684,0.767,0.135,-0.159,0.066,-0.01,-1.33,-1.97,145.74
37.822959423,0.679,0.768,0.135,-0.174,0.065,-0.003,-1.27,-2.08,146.2
37.842819929,0.676,0.77,0.135,-0.181,0.062,-0.005,-1.17,-2.25,146.73
37.862880945,0.672,0.771,0.135,-0.185,0.055,-0.006,-1.1,-2.42,147.25
37.882978678,0.675,0.775,0.132,-0.148,0.073,-0.021,-0.77,-2.44,147.48
37.902962685,0.673,0.778,0.133,-0.148,0.066,-0.007,-0.74,-2.52,147.65
37.923216582,0.669,0.781,0.134,-0.147,0.05,0.002,-0.85,-2.46,147.85
37.942970991,0.668,0.782,0.134,-0.145,0.046,0.002,-0.89,-2.43,148.11
37.962978125,0.664,0.783,0.134,-0.134,0.033,0.001,-1.03,-2.2,148.59
37.982815981,0.663,0.784,0.134,-0.13,0.03,0.002,-1.07,-2.08,148.8
38.002804041,0.662,0.785,0.134,-0.12,0.027,0.003,-1.13,-1.76,148.95
38.022900343,0.66,0.785,0.134,-0.115,0.027,0.001,-1.18,-1.44,149.08
38.042845011,0.658,0.787,0.134,-0.109,0.031,-0.007,-1.2,-1.02,149.11
38.062920094,0.657,0.787,0.134,-0.107,0.029,-0.008,-1.22,-0.87,149.26
38.082847596,0.655,0.788,0.133,-0.109,0.033,-0.01,-1.23,-0.67,149.16
38.103006125,0.654,0.789,0.133,-0.11,0.03,-0.011,-1.26,-0.7,149.26
38.122882605,0.653,0.79,0.133,-0.109,0.03,-0.014,-1.3,-0.79,149.15
38.142886877,0.652,0.791,0.133,-0.11,0.033,-0.015,-1.32,-1,149.02
38.162780762,0.65,0.792,0.133,-0.115,0.037,-0.016,-1.33,-1.62,148.86
38.182881356,0.648,0.793,0.133,-0.112,0.037,-0.02,-1.34,-2.24,148.83
38.202865362,0.647,0.794,0.133,-0.116,0.037,-0.02,-1.33,-3.09,148.92
38.223001242,0.646,0.795,0.133,-0.103,0.027,-0.02,-1.38,-3.66,149.01
38.2429173,0.644,0.796,0.133,-0.101,0.028,-0.015,-1.38,-4.09,148.99
38.262757778,0.643,0.797,0.134,-0.09,0.025,-0.013,-1.45,-4.58,148.74
38.282782078,0.642,0.797,0.134,-0.091,0.025,-0.014,-1.45,-4.72,148.82
38.302783013,0.641,0.798,0.134,-0.083,0.021,-0.012,-1.48,-4.91,148.7
38.322758436,0.641,0.799,0.134,-0.068,0.016,-0.01,-1.46,-4.97,148.52
38.342991352,0.64,0.799,0.134,-0.069,0.015,-0.01,-1.47,-5.03,148.63
38.362828732,0.639,0.799,0.133,-0.059,0.01,-0.012,-1.47,-5.03,148.68
38.382878065,0.638,0.799,0.133,-0.05,0.008,-0.012,-1.47,-4.96,148.71
38.403009653,0.638,0.8,0.133,-0.044,0.007,-0.012,-1.49,-4.88,148.71
38.42298007,0.637,0.8,0.133,-0.041,0.008,-0.014,-1.48,-4.88,148.72
38.44305563,0.637,0.801,0.133,-0.039,0.008,-0.015,-1.49,-4.87,148.75
38.462848187,0.636,0.802,0.135,-0.036,0.009,-0.012,-1.49,-4.88,148.68
38.482851506,0.636,0.802,0.134,-0.036,0.007,-0.012,-1.51,-4.89,148.8
38.503024817,0.635,0.803,0.135,-0.036,0.009,-0.012,-1.51,-4.89,148.8
38.523018837,0.635,0.804,0.136,-0.036,0.01,-0.012,-1.53,-4.97,148.73
38.542932749,0.634,0.805,0.137,-0.035,0.009,-0.012,-1.54,-5.06,148.77
38.562819958,0.632,0.804,0.134,-0.038,0.006,-0.016,-1.58,-5.08,148.79
38.582801819,0.633,0.805,0.134,-0.041,0.003,-0.016,-1.63,-5.18,148.7
38.603656769,0.632,0.805,0.134,-0.047,0.004,-0.015,-1.65,-5.32,148.72
38.623068095,0.631,0.805,0.133,-0.048,0.002,-0.016,-1.68,-5.41,148.76
38.642806053,0.631,0.805,0.133,-0.052,0.003,-0.016,-1.68,-5.47,148.87
38.662759781,0.63,0.806,0.133,-0.056,0.005,-0.019,-1.68,-5.66,149.01
38.682927847,0.629,0.806,0.132,-0.059,0.006,-0.019,-1.69,-5.73,149.13
38.702963829,0.628,0.806,0.132,-0.068,0.012,-0.022,-1.7,-5.93,149.03
38.722982407,0.627,0.806,0.131,-0.071,0.012,-0.022,-1.7,-6.01,149.16
38.743063927,0.626,0.81,0.134,-0.081,0.017,-0.011,-1.73,-6.25,149.04
38.762861491,0.625,0.81,0.133,-0.087,0.015,-0.009,-1.79,-6.36,149.14
38.782952071,0.624,0.81,0.133,-0.089,0.015,-0.009,-1.8,-6.42,149.28
38.802912236,0.621,0.811,0.133,-0.102,0.018,-0.009,-1.83,-6.6,149.73
38.823007584,0.62,0.811,0.133,-0.105,0.018,-0.01,-1.82,-6.69,149.88
38.84284544,0.619,0.813,0.132,-0.114,0.025,-0.014,-1.84,-6.84,149.93
38.862867832,0.618,0.813,0.132,-0.119,0.027,-0.013,-1.84,-6.89,150.11
38.882878781,0.615,0.816,0.133,-0.125,0.034,-0.01,-1.82,-7.02,150.35
38.902961731,0.613,0.816,0.133,-0.133,0.035,-0.011,-1.8,-7.09,150.78
38.92305255,0.609,0.817,0.134,-0.144,0.037,-0.003,-1.8,-7.05,151.14
38.943016291,0.607,0.818,0.134,-0.151,0.038,-0.003,-1.8,-7.03,151.41
38.962932349,0.603,0.82,0.135,-0.167,0.039,0.004,-1.79,-6.94,151.93
38.982928753,0.601,0.82,0.135,-0.172,0.04,0.004,-1.79,-6.89,152.2
39.002801657,0.596,0.821,0.136,-0.18,0.039,0.009,-1.79,-6.68,152.88
39.022921562,0.599,0.826,0.134,-0.157,0.055,-0.001,-1.59,-6.36,153.02
39.042917013,0.598,0.827,0.134,-0.161,0.053,-0.001,-1.58,-6.26,153.32
39.062813282,0.593,0.829,0.134,-0.172,0.044,0,-1.68,-5.88,153.78
39.082766056,0.591,0.831,0.134,-0.18,0.037,0.002,-1.79,-5.62,153.93
39.10312748,0.587,0.832,0.134,-0.184,0.034,0.004,-1.86,-5.31,154.52
39.122902155,0.583,0.832,0.134,-0.187,0.036,0.005,-1.92,-5.07,155.1
39.143007279,0.58,0.833,0.134,-0.182,0.037,0.006,-1.92,-4.76,155.68
39.162916661,0.578,0.835,0.134,-0.174,0.043,0.002,-1.84,-4.32,156
39.182750464,0.574,0.836,0.134,-0.176,0.039,0.001,-1.85,-3.92,156.65
39.202875138,0.572,0.839,0.135,-0.179,0.037,0.005,-1.86,-3.59,156.73
39.222852707,0.571,0.839,0.135,-0.18,0.033,0.005,-1.88,-3.47,157.02
39.242864847,0.566,0.841,0.135,-0.179,0.028,0.004,-1.92,-3.16,157.38
39.262914419,0.562,0.842,0.135,-0.181,0.028,0,-1.9,-3.11,157.86
39.283231736,0.56,0.842,0.135,-0.181,0.028,-0.001,-1.89,-3.14,158.09
39.303182602,0.555,0.843,0.136,-0.181,0.029,0.002,-1.81,-3.31,158.61
39.32297206,0.551,0.844,0.136,-0.18,0.022,0.004,-1.77,-3.41,159.14
39.343120575,0.547,0.844,0.137,-0.184,0.015,0.006,-1.79,-3.56,159.66
39.362852574,0.547,0.851,0.135,-0.174,0.036,-0.007,-1.65,-3.76,159.5
39.38342166,0.543,0.851,0.135,-0.174,0.033,-0.011,-1.64,-3.97,159.71
39.402903557,0.539,0.852,0.135,-0.173,0.026,-0.008,-1.66,-4.08,160.18
39.422835827,0.536,0.852,0.135,-0.173,0.02,-0.003,-1.7,-4.12,160.6
39.44314766,0.533,0.853,0.136,-0.172,0.019,0.002,-1.73,-4.15,160.72
39.463003874,0.53,0.854,0.136,-0.175,0.015,-0.001,-1.78,-4.24,161.1
39.482778788,0.527,0.854,0.136,-0.169,0.015,0,-1.82,-4.27,161.16
39.502991438,0.524,0.855,0.137,-0.171,0.013,0.002,-1.89,-4.37,161.54
39.522984743,0.522,0.855,0.137,-0.164,0.016,0.007,-1.92,-4.39,161.63
39.543063402,0.52,0.856,0.137,-0.165,0.016,0.007,-1.94,-4.46,161.84
39.563090325,0.52,0.86,0.135,-0.157,0.03,-0.008,-1.88,-4.54,161.88
39.583374501,0.515,0.862,0.135,-0.157,0.03,-0.007,-1.91,-4.61,162.07
39.602869988,0.514,0.862,0.135,-0.157,0.03,-0.006,-1.88,-4.61,162.37
39.622957707,0.51,0.863,0.135,-0.157,0.027,-0.004,-1.81,-4.56,163.06
39.642866135,0.506,0.865,0.135,-0.167,0.022,0.001,-1.77,-4.46,163.21
39.663000107,0.502,0.866,0.135,-0.172,0.015,0,-1.73,-4.4,163.88
39.682782412,0.501,0.868,0.135,-0.177,0.01,0.002,-1.77,-4.36,163.9
39.702852965,0.497,0.868,0.136,-0.183,0.004,0,-1.82,-4.4,164.5
39.722815275,0.493,0.869,0.136,-0.188,0.001,0.002,-1.9,-4.45,164.85
39.743123532,0.491,0.869,0.136,-0.189,0,0.001,-1.92,-4.43,165.13
39.762962103,0.487,0.869,0.136,-0.194,0,0,-1.94,-4.43,165.71
39.782851458,0.482,0.869,0.137,-0.196,0.005,0.001,-1.89,-4.41,166.36
39.803052187,0.48,0.875,0.135,-0.198,0.026,-0.01,-1.74,-4.41,166.4
39.8228333,0.476,0.875,0.135,-0.205,0.022,-0.009,-1.7,-4.38,166.83
39.843057871,0.471,0.876,0.135,-0.21,0.016,-0.006,-1.67,-4.33,167.49
39.862971783,0.469,0.876,0.135,-0.212,0.012,-0.003,-1.68,-4.29,167.81
39.882853031,0.463,0.876,0.135,-0.218,0.004,0,-1.72,-4.18,168.82
39.903065205,0.46,0.879,0.134,-0.209,0.011,-0.011,-1.66,-3.99,169.07
39.922938824,0.456,0.879,0.133,-0.208,0.009,-0.005,-1.66,-3.78,169.79
39.942841292,0.452,0.88,0.135,-0.199,0.008,0.009,-1.63,-3.47,170.22
39.963073969,0.45,0.883,0.136,-0.194,0.002,0.012,-1.64,-3.12,170.24
39.982966423,0.446,0.883,0.136,-0.187,-0.005,0.013,-1.72,-2.73,170.94
40.00287509,0.445,0.882,0.136,-0.19,-0.006,0.014,-1.74,-2.75,170.66
40.022881031,0.438,0.883,0.136,-0.174,-0.011,0.005,-1.87,-1.72,171.52
40.042840481,0.435,0.883,0.136,-0.173,-0.01,0,-1.87,-1.27,172.15
40.062884093,0.433,0.885,0.136,-0.166,-0.008,-0.006,-1.79,-0.88,172.39
40.083084107,0.429,0.885,0.136,-0.166,-0.013,-0.007,-1.8,-0.55,172.74
40.102993727,0.427,0.886,0.135,-0.166,-0.016,-0.011,-1.77,-0.32,172.88
40.122943878,0.424,0.887,0.135,-0.169,-0.019,-0.009,-1.76,-0.27,172.72
40.142817259,0.421,0.886,0.135,-0.171,-0.023,-0.007,-1.77,-0.35,173.02
40.162783861,0.421,0.886,0.135,-0.171,-0.023,-0.007,-1.77,-0.35,173.02
40.18285513,0.416,0.889,0.135,-0.171,-0.024,-0.004,-1.76,-0.71,172.58
40.203083754,0.412,0.888,0.135,-0.167,-0.029,-0.004,-1.8,-0.98,172.67
40.222996712,0.409,0.889,0.135,-0.157,-0.031,-0.006,-1.82,-1.16,172.6
40.242892742,0.406,0.89,0.135,-0.15,-0.038,-0.005,-1.88,-1.24,172.53
40.263015986,0.403,0.889,0.135,-0.148,-0.042,-0.002,-1.94,-1.29,172.6
40.282906533,0.401,0.89,0.135,-0.146,-0.04,-0.002,-1.96,-1.35,172.37
40.303098917,0.398,0.89,0.135,-0.145,-0.042,-0.002,-2,-1.47,172.59
40.32286954,0.395,0.891,0.135,-0.148,-0.038,-0.001,-2.02,-1.7,172.34
40.342899084,0.392,0.892,0.135,-0.147,-0.038,-0.001,-2.05,-1.98,172.28
40.362804652,0.39,0.892,0.135,-0.145,-0.039,-0.002,-2.07,-2.27,172.2
40.382773161,0.387,0.891,0.135,-0.14,-0.04,-0.002,-2.04,-2.52,172.44
40.402760744,0.384,0.89,0.135,-0.133,-0.042,-0.002,-2,-2.68,172.74
40.422779084,0.381,0.889,0.135,-0.128,-0.044,-0.001,-1.95,-2.75,173.09
40.442917109,0.379,0.892,0.133,-0.124,-0.012,-0.013,-1.65,-2.8,173.17
40.463251114,0.377,0.892,0.133,-0.113,-0.004,-0.015,-1.52,-2.69,173.29
40.482836724,0.375,0.893,0.132,-0.105,0,-0.016,-1.41,-2.41,173.44
40.502918721,0.373,0.893,0.132,-0.102,0,-0.019,-1.32,-2.12,173.63
40.522948265,0.371,0.893,0.131,-0.097,-0.001,-0.023,-1.26,-1.82,173.8
40.542778492,0.369,0.893,0.131,-0.096,-0.003,-0.026,-1.23,-1.55,173.93
40.56280613,0.367,0.893,0.13,-0.096,-0.007,-0.026,-1.23,-1.36,174.32
40.582927227,0.365,0.893,0.13,-0.096,-0.01,-0.026,-1.26,-1.26,174.69
40.60277915,0.363,0.893,0.129,-0.094,-0.012,-0.026,-1.28,-1.22,175.04
40.623310805,0.361,0.893,0.129,-0.093,-0.013,-0.026,-1.31,-1.26,175.33
40.642996311,0.359,0.892,0.128,-0.089,-0.013,-0.026,-1.33,-1.35,175.62
40.662946463,0.359,0.895,0.135,-0.087,-0.006,-0.002,-1.29,-1.48,175.67
40.682961464,0.357,0.895,0.135,-0.085,-0.007,0.001,-1.32,-1.66,175.73
40.702992201,0.355,0.895,0.136,-0.083,-0.009,0.002,-1.35,-1.82,175.75
40.722901345,0.354,0.895,0.136,-0.081,-0.009,0.004,-1.39,-2.04,175.77
40.74293375,0.352,0.895,0.137,-0.078,-0.01,0.005,-1.41,-2.24,175.83
40.762775421,0.351,0.895,0.137,-0.077,-0.011,0.007,-1.44,-2.5,175.88
40.782799244,0.349,0.894,0.137,-0.071,-0.012,0.006,-1.45,-2.69,175.94
40.8028543,0.348,0.894,0.137,-0.071,-0.013,0.007,-1.47,-2.95,176
40.822838784,0.347,0.894,0.137,-0.068,-0.014,0.007,-1.48,-3.15,176.08
40.842898846,0.346,0.894,0.138,-0.067,-0.015,0.008,-1.49,-3.38,176.19
40.86284709,0.346,0.899,0.135,-0.06,0,-0.007,-1.39,-3.49,175.94
40.882971287,0.344,0.899,0.135,-0.062,-0.003,-0.007,-1.44,-3.67,175.78
40.902862311,0.343,0.899,0.135,-0.065,-0.007,-0.007,-1.48,-3.86,175.67
40.923014403,0.341,0.899,0.134,-0.066,-0.009,-0.009,-1.47,-4.03,175.94
40.942891598,0.34,0.899,0.134,-0.067,-0.009,-0.009,-1.46,-4.11,176.15
40.962826729,0.339,0.9,0.134,-0.07,-0.014,-0.006,-1.46,-4.3,176.33
40.982940913,0.336,0.899,0.134,-0.076,-0.016,-0.005,-1.45,-4.44,176.56
41.002895832,0.334,0.899,0.134,-0.084,-0.019,-0.003,-1.44,-4.63,176.8
41.023248911,0.332,0.898,0.134,-0.085,-0.021,-0.002,-1.41,-4.82,177.27
41.042833567,0.332,0.901,0.134,-0.083,-0.018,-0.005,-1.36,-4.89,177.22
41.062806368,0.33,0.901,0.134,-0.083,-0.023,-0.001,-1.37,-4.9,177.38
41.082854271,0.328,0.9,0.134,-0.088,-0.027,-0.001,-1.38,-4.92,177.69
41.102918864,0.327,0.901,0.134,-0.088,-0.031,-0.003,-1.39,-4.92,177.84
41.123164177,0.325,0.9,0.133,-0.09,-0.035,-0.002,-1.39,-4.9,178.32
41.142878771,0.323,0.901,0.133,-0.095,-0.037,-0.002,-1.4,-4.9,178.45
41.162905455,0.321,0.901,0.133,-0.098,-0.038,-0.003,-1.4,-4.85,178.57
41.183193684,0.319,0.901,0.134,-0.102,-0.04,-0.001,-1.44,-4.83,178.53
41.202940464,0.317,0.901,0.134,-0.103,-0.044,-0.001,-1.45,-4.78,178.92
41.222991228,0.315,0.901,0.133,-0.105,-0.044,-0.002,-1.47,-4.73,178.98
41.242770672,0.313,0.9,0.133,-0.105,-0.047,-0.001,-1.5,-4.63,179.34
41.262727738,0.311,0.899,0.133,-0.109,-0.051,-0.001,-1.53,-4.57,179.69
41.282746077,0.309,0.898,0.133,-0.106,-0.054,0,-1.56,-4.5,-179.96
41.302926541,0.307,0.897,0.133,-0.106,-0.058,0,-1.61,-4.34,-179.62
41.323092938,0.304,0.9,0.131,-0.111,-0.029,-0.013,-1.42,-4.29,-179.66
41.342915774,0.303,0.9,0.134,-0.106,-0.027,-0.003,-1.44,-4.18,-179.49
41.362818241,0.3,0.899,0.134,-0.106,-0.03,-0.003,-1.47,-4.05,-179.08
41.382952929,0.298,0.899,0.135,-0.108,-0.031,0.002,-1.51,-3.99,-178.95
41.402825594,0.297,0.902,0.134,-0.106,-0.026,-0.002,-1.52,-3.93,-179.17
41.423265696,0.295,0.902,0.134,-0.106,-0.03,-0.001,-1.6,-3.89,-179.29
41.442998886,0.293,0.902,0.135,-0.107,-0.034,0,-1.66,-3.88,-179.19
41.462847948,0.291,0.902,0.135,-0.107,-0.038,0.001,-1.72,-3.88,-179.09
41.482884646,0.289,0.901,0.135,-0.109,-0.041,0.001,-1.76,-3.9,-178.67
41.503019572,0.287,0.901,0.134,-0.11,-0.039,-0.001,-1.79,-3.92,-178.58
41.523002148,0.284,0.901,0.134,-0.115,-0.042,-0.002,-1.82,-3.98,-178.18
41.542937041,0.282,0.901,0.134,-0.118,-0.036,-0.01,-1.81,-4.08,-178.15
41.562940836,0.279,0.9,0.133,-0.122,-0.033,-0.015,-1.8,-4.23,-178.11
41.582917929,0.277,0.902,0.134,-0.126,-0.032,-0.01,-1.84,-4.37,-178.25
41.602962733,0.274,0.901,0.134,-0.132,-0.036,-0.01,-1.85,-4.53,-177.65
41.623013974,0.272,0.902,0.134,-0.14,-0.04,-0.012,-1.9,-4.72,-177.58
41.64288497,0.269,0.901,0.133,-0.145,-0.045,-0.012,-1.97,-4.92,-177.52
41.662950993,0.266,0.901,0.133,-0.151,-0.048,-0.011,-2.03,-5.08,-177.41
41.682828427,0.263,0.902,0.133,-0.157,-0.05,-0.008,-2.07,-5.19,-177.07
41.702821732,0.259,0.902,0.133,-0.16,-0.052,-0.007,-2.08,-5.21,-176.69
41.722932339,0.256,0.901,0.133,-0.165,-0.052,-0.005,-2.03,-5.13,-175.94
41.74293232,0.253,0.9,0.133,-0.169,-0.056,-0.001,-1.94,-5.01,-175.18
41.762818814,0.249,0.902,0.133,-0.173,-0.052,-0.001,-1.81,-4.85,-174.72
41.782743931,0.246,0.901,0.133,-0.173,-0.057,-0.002,-1.72,-4.64,-173.95
41.802829743,0.242,0.9,0.134,-0.175,-0.06,-0.001,-1.61,-4.36,-173.17
41.822952509,0.238,0.902,0.133,-0.179,-0.056,-0.006,-1.45,-4.12,-172.71
41.842870951,0.235,0.9,0.133,-0.178,-0.061,-0.005,-1.36,-3.79,-171.92
41.862973929,0.231,0.899,0.133,-0.182,-0.069,-0.005,-1.28,-3.54,-171.13
41.88284564,0.227,0.9,0.132,-0.184,-0.067,-0.006,-1.17,-3.33,-170.81
41.902831555,0.224,0.899,0.133,-0.179,-0.077,0.003,-1.25,-3.11,-170.31
41.922957421,0.22,0.9,0.133,-0.178,-0.078,0,-1.33,-2.92,-170.09
41.942939282,0.217,0.899,0.134,-0.174,-0.08,0,-1.43,-2.73,-169.94
41.962839127,0.213,0.899,0.134,-0.172,-0.08,0,-1.47,-2.58,-169.64
41.98297453,0.21,0.898,0.134,-0.167,-0.076,0.002,-1.48,-2.36,-169.31
42.002971649,0.206,0.897,0.134,-0.163,-0.07,0.004,-1.43,-2.12,-168.96
42.023423672,0.203,0.897,0.134,-0.159,-0.065,0,-1.34,-1.85,-168.61
42.042806387,0.2,0.896,0.133,-0.161,-0.059,-0.007,-1.19,-1.64,-168.31
42.062893153,0.196,0.895,0.133,-0.163,-0.055,-0.014,-1.05,-1.51,-168.07
42.082955599,0.193,0.895,0.132,-0.166,-0.055,-0.016,-0.95,-1.46,-167.86
42.102830172,0.189,0.894,0.132,-0.171,-0.058,-0.018,-0.97,-1.48,-167.68
42.122799874,0.186,0.893,0.132,-0.176,-0.063,-0.021,-1.04,-1.62,-167.59
42.14299202,0.182,0.892,0.131,-0.178,-0.071,-0.025,-1.2,-1.8,-167.27
42.162940026,0.178,0.891,0.131,-0.185,-0.07,-0.025,-1.32,-2.02,-167.32
42.182862282,0.174,0.89,0.131,-0.187,-0.068,-0.023,-1.45,-2.21,-167.39
42.202875138,0.171,0.889,0.131,-0.19,-0.063,-0.019,-1.57,-2.38,-167.44
42.222797871,0.167,0.888,0.13,-0.191,-0.053,-0.016,-1.6,-2.55,-167.42
42.242774487,0.163,0.887,0.131,-0.19,-0.041,-0.011,-1.54,-2.68,-167.34
42.262786627,0.16,0.887,0.131,-0.185,-0.032,-0.009,-1.47,-2.71,-167.17
42.282880307,0.156,0.887,0.131,-0.18,-0.023,-0.009,-1.35,-2.65,-166.92
42.302844286,0.153,0.887,0.131,-0.177,-0.022,-0.01,-1.24,-2.53,-166.64
42.322880745,0.15,0.887,0.132,-0.174,-0.025,-0.011,-1.17,-2.42,-166.39
42.342820168,0.146,0.886,0.132,-0.171,-0.027,-0.012,-1.12,-2.29,-166.18
42.36285615,0.143,0.886,0.132,-0.168,-0.033,-0.014,-1.09,-2.11,-165.72
42.382794619,0.14,0.885,0.131,-0.165,-0.039,-0.01,-1.1,-1.9,-165.26
42.40277648,0.136,0.884,0.131,-0.162,-0.043,-0.006,-1.17,-1.68,-164.82
42.422871113,0.133,0.883,0.131,-0.16,-0.043,-0.009,-1.22,-1.43,-164.42
42.442796231,0.13,0.883,0.131,-0.158,-0.04,-0.015,-1.23,-1.18,-164.03
42.462791682,0.127,0.882,0.131,-0.156,-0.038,-0.012,-1.22,-0.91,-163.63
42.482874155,0.124,0.881,0.13,-0.154,-0.035,-0.006,-1.2,-0.69,-163.23
42.502772332,0.121,0.88,0.13,-0.152,-0.035,-0.005,-1.17,-0.54,-162.86
42.522767306,0.118,0.88,0.13,-0.148,-0.035,-0.009,-1.15,-0.45,-162.51
42.542981625,0.115,0.879,0.13,-0.143,-0.037,-0.011,-1.11,-0.38,-162.16
42.562777281,0.112,0.878,0.13,-0.138,-0.042,-0.009,-1.1,-0.39,-161.84
42.582964421,0.109,0.877,0.13,-0.134,-0.045,-0.006,-1.12,-0.48,-161.53
42.603181124,0.106,0.876,0.129,-0.128,-0.045,-0.009,-1.13,-0.61,-161.25
42.62295866,0.104,0.875,0.129,-0.122,-0.045,-0.01,-1.14,-0.78,-160.96
42.642953873,0.101,0.875,0.129,-0.118,-0.045,-0.009,-1.14,-1,-160.64
42.662846089,0.099,0.874,0.129,-0.112,-0.043,-0.008,-1.13,-1.25,-160.31
42.683015824,0.097,0.873,0.129,-0.105,-0.042,-0.008,-1.1,-1.46,-159.94
42.702927113,0.095,0.872,0.128,-0.096,-0.042,-0.008,-1.09,-1.65,-159.57
42.722783804,0.094,0.878,0.133,-0.093,-0.023,-0.002,-0.95,-1.76,-159.99
42.743445635,0.092,0.877,0.133,-0.088,-0.025,-0.001,-0.94,-1.9,-159.61
42.76287508,0.092,0.878,0.136,-0.079,-0.021,0.001,-0.93,-1.94,-159.98
42.782932997,0.09,0.878,0.136,-0.075,-0.021,0.001,-0.93,-2.06,-159.61
42.802987099,0.089,0.878,0.136,-0.069,-0.021,0.001,-0.92,-2.11,-159.24
42.822965384,0.087,0.877,0.136,-0.066,-0.021,0.002,-0.92,-2.16,-158.88
42.8433671,0.086,0.877,0.136,-0.064,-0.021,0.001,-0.91,-2.24,-158.52
