Time,X,Y,Z,Vx,Vy,Vz,r,p,y,rx,ry,rz,Ux,Uy,Uz
8.219366551,-0.076,-0.115,1.412,-0.047,-0.057,0.611,-0.03,0.03,29.49,1.6,-1.2,0.3,1.1732,-0.7595,-0.6734000000000014,
8.229395867,-0.077,-0.116,1.418,-0.047,-0.056,0.605,0.01,0.04,28.73,1.6,-1.2,0.3,1.1589000000000016,-0.7738000000000015,-0.6925999999999998,
8.239656449,-0.077,-0.116,1.424,-0.047,-0.056,0.601,0.06,0.04,28.92,1.6,-1.2,0.3,1.1739,-0.7587999999999998,-0.6967999999999998,
8.249658108,-0.078,-0.117,1.43,-0.047,-0.056,0.599,0.11,0.04,29.11,1.6,-1.2,0.3,1.1595999999999984,-0.7730999999999982,-0.7009999999999998,
8.259766817,-0.078,-0.118,1.436,-0.047,-0.057,0.599,0.16,0.04,29.34,1.6,-1.2,0.3,1.1746,-0.7724000000000015,-0.7051999999999998,
8.269655705,-0.079,-0.118,1.442,-0.047,-0.057,0.599,0.22,0.04,29.55,1.6,-1.2,0.3,1.1603000000000017,-0.7573999999999999,-0.7093999999999998,
8.279617548,-0.079,-0.119,1.448,-0.047,-0.057,0.597,0.27,0.03,29.77,1.6,-1.2,0.3,1.1753,-0.7716999999999983,-0.7135999999999998,
8.289736509,-0.079,-0.119,1.454,-0.047,-0.058,0.587,0.31,0.03,30.0,1.6,-1.2,0.3,1.1753,-0.7566999999999999,-0.7177999999999998,
8.299836397,-0.08,-0.12,1.46,-0.046,-0.058,0.571,0.33,0.04,30.24,1.6,-1.2,0.3,1.1609999999999983,-0.7709999999999984,-0.7219999999999999,
8.309685707,-0.08,-0.121,1.466,-0.046,-0.059,0.558,0.35,0.04,30.42,1.6,-1.2,0.3,1.176,-0.7703000000000017,-0.7261999999999998,
8.319564104,-0.081,-0.121,1.471,-0.046,-0.059,0.547,0.36,0.04,30.57,1.6,-1.2,0.3,1.1617000000000015,-0.7553,-0.7446999999999983,
8.329810381,-0.081,-0.122,1.477,-0.046,-0.06,0.537,0.38,0.03,30.7,1.6,-1.2,0.3,1.1766999999999999,-0.7696000000000015,-0.7338999999999999,
8.339551449,-0.082,-0.122,1.482,-0.046,-0.06,0.53,0.41,0.02,30.82,1.6,-1.2,0.3,1.1623999999999983,-0.7545999999999998,-0.7524000000000015,
8.349845886,-0.082,-0.123,1.487,-0.045,-0.061,0.528,0.45,-0.0,30.93,1.6,-1.2,0.3,1.1774,-0.7688999999999983,-0.7558999999999982,
8.359623432,-0.083,-0.124,1.493,-0.045,-0.061,0.527,0.49,-0.03,31.02,1.6,-1.2,0.3,1.1631000000000016,-0.7681999999999983,-0.7450999999999999,
8.369712353,-0.083,-0.124,1.498,-0.044,-0.062,0.527,0.54,-0.05,31.11,1.6,-1.2,0.3,1.1781,-0.7532,-0.7636000000000015,
8.379729986,-0.084,-0.125,1.503,-0.044,-0.063,0.531,0.59,-0.08,31.19,1.6,-1.2,0.3,1.1637999999999984,-0.7675000000000016,-0.7671000000000014,
8.3895185,-0.084,-0.125,1.508,-0.043,-0.064,0.529,0.63,-0.09,31.28,1.6,-1.2,0.3,1.1788,-0.7525,-0.7705999999999982,
8.399684191,-0.085,-0.126,1.514,-0.043,-0.064,0.52,0.66,-0.1,31.39,1.6,-1.2,0.3,1.1645000000000016,-0.7668000000000015,-0.7597999999999998,
8.409652233,-0.085,-0.127,1.519,-0.042,-0.065,0.508,0.67,-0.09,31.5,1.6,-1.2,0.3,1.1795,-0.7660999999999982,-0.7783000000000014,
8.419610024,-0.085,-0.127,1.524,-0.041,-0.066,0.499,0.67,-0.07,31.62,1.6,-1.2,0.3,1.1795,-0.7510999999999999,-0.7817999999999982,
8.42955637,-0.086,-0.128,1.529,-0.041,-0.067,0.49,0.65,-0.04,31.73,1.6,-1.2,0.3,1.1651999999999985,-0.7653999999999983,-0.7853000000000014,
8.439613819,-0.086,-0.129,1.534,-0.04,-0.068,0.482,0.63,-0.01,31.85,1.6,-1.2,0.3,1.1802000000000001,-0.7647000000000016,-0.7887999999999982,
8.449571133,-0.087,-0.129,1.538,-0.039,-0.068,0.477,0.61,0.01,31.96,1.6,-1.2,0.3,1.1659000000000017,-0.7496999999999999,-0.8065999999999999,
8.459630966,-0.087,-0.13,1.543,-0.039,-0.069,0.475,0.61,0.02,32.07,1.6,-1.2,0.3,1.1809,-0.7640000000000016,-0.7951000000000015,
8.469352722,-0.087,-0.131,1.548,-0.038,-0.07,0.477,0.62,0.02,32.17,1.6,-1.2,0.3,1.1809,-0.7632999999999983,-0.7985999999999982,
8.479903221,-0.088,-0.132,1.553,-0.038,-0.071,0.48,0.63,0.01,32.28,1.6,-1.2,0.3,1.1665999999999983,-0.7625999999999984,-0.8021000000000015,
8.489627361,-0.088,-0.132,1.558,-0.037,-0.072,0.482,0.66,-0.01,32.38,1.6,-1.2,0.3,1.1816,-0.7476,-0.8055999999999982,
8.499479532,-0.089,-0.133,1.562,-0.037,-0.073,0.488,0.7,-0.04,32.48,1.6,-1.2,0.3,1.1673000000000016,-0.7619000000000016,-0.8233999999999999,
8.509376526,-0.089,-0.134,1.567,-0.036,-0.074,0.493,0.73,-0.08,32.59,1.6,-1.2,0.3,1.1823,-0.7612000000000015,-0.8119000000000015,
8.519458532,-0.089,-0.135,1.572,-0.035,-0.075,0.496,0.76,-0.12,32.71,1.6,-1.2,0.3,1.1823,-0.7604999999999983,-0.8153999999999982,
