Time,X,Y,Z,rx,ry,rz,Ux,Uy,Uz
6.005468845,0.0,0.0,0.329,1.6,-1.2,0.3,-1.5,1.5,0.4147000000000004,
6.015779495,0.0,0.0,0.329,1.6,-1.2,0.3,1.1199999999999999,-0.84,-0.020300000000000016,
6.025661945,0.0,0.0,0.329,1.6,-1.2,0.3,1.1199999999999999,-0.84,-0.020300000000000016,
6.035593748,0.0,0.0,0.329,1.6,-1.2,0.3,1.1199999999999999,-0.84,-0.020300000000000016,
6.045378923,0.0,0.0,0.329,1.6,-1.2,0.3,1.1199999999999999,-0.84,-0.020300000000000016,
6.055387497,0.0,0.0,0.329,1.6,-1.2,0.3,1.1199999999999999,-0.84,-0.020300000000000016,
6.065283537,0.0,0.0,0.329,1.6,-1.2,0.3,1.1199999999999999,-0.84,-0.020300000000000016,
6.075459719,0.0,0.0,0.329,1.6,-1.2,0.3,1.1199999999999999,-0.84,-0.020300000000000016,
6.085181952,0.0,0.0,0.329,1.6,-1.2,0.3,1.1199999999999999,-0.84,-0.020300000000000016,
6.09538579,0.0,0.001,0.328,1.6,-1.2,0.3,1.1199999999999999,-0.8257000000000015,-0.034600000000000034,
6.105276823,0.0,0.001,0.328,1.6,-1.2,0.3,1.1199999999999999,-0.8406999999999999,-0.019600000000000017,
6.115276337,0.0,0.001,0.327,1.6,-1.2,0.3,1.1199999999999999,-0.8406999999999999,-0.03390000000000003,
6.125436783,0.0,0.001,0.327,1.6,-1.2,0.3,1.1199999999999999,-0.8406999999999999,-0.018900000000000014,
6.135410547,0.0,0.001,0.326,1.6,-1.2,0.3,1.1199999999999999,-0.8406999999999999,-0.03320000000000003,
6.145394802,0.0,0.001,0.326,1.6,-1.2,0.3,1.1199999999999999,-0.8406999999999999,-0.018200000000000015,
6.155376911,0.001,0.001,0.325,1.6,-1.2,0.3,1.1342999999999983,-0.8406999999999999,-0.03250000000000003,
6.165302753,0.001,0.001,0.325,1.6,-1.2,0.3,1.1193,-0.8406999999999999,-0.017500000000000016,
6.175263405,0.001,0.0,0.324,1.6,-1.2,0.3,1.1193,-0.8549999999999983,-0.03180000000000002,
6.18525672,0.002,0.0,0.324,1.6,-1.2,0.3,1.1336000000000017,-0.84,-0.016800000000000013,
6.195323467,0.003,0.0,0.324,1.6,-1.2,0.3,1.1328999999999985,-0.84,-0.016800000000000013,
6.205343962,0.004,0.0,0.323,1.6,-1.2,0.3,1.1322000000000016,-0.84,-0.031100000000000027,
6.215270042,0.005,-0.001,0.323,1.6,-1.2,0.3,1.1314999999999984,-0.8542999999999984,-0.016100000000000014,
6.225295305,0.011,-0.005,0.322,1.6,-1.2,0.3,1.2023000000000001,-0.8965000000000001,-0.030400000000000024,
6.235266924,0.013,-0.007,0.321,1.6,-1.2,0.3,1.1409,-0.8651,-0.029700000000000025,
6.245338917,0.016,-0.009,0.32,1.6,-1.2,0.3,1.1538000000000017,-0.8637,-0.029000000000000026,
6.255369902,0.019,-0.012,0.318,1.6,-1.2,0.3,1.1516999999999984,-0.8766000000000016,-0.04260000000000004,
6.265367746,0.023,-0.014,0.317,1.6,-1.2,0.3,1.1639000000000002,-0.8602,-0.02690000000000002,
6.275235653,0.026,-0.017,0.315,1.6,-1.2,0.3,1.1468000000000016,-0.8730999999999983,-0.040500000000000036,
6.285215855,0.03,-0.02,0.314,1.6,-1.2,0.3,1.159,-0.8710000000000017,-0.024800000000000023,
6.295353413,0.034,-0.024,0.312,1.6,-1.2,0.3,1.1562000000000001,-0.8832,-0.03840000000000003,
6.305583239,0.039,-0.027,0.31,1.6,-1.2,0.3,1.1676999999999984,-0.8660999999999983,-0.03700000000000003,
6.3152771,0.044,-0.031,0.308,1.6,-1.2,0.3,1.1642000000000017,-0.8783000000000001,-0.035600000000000034,
6.325464726,0.049,-0.036,0.307,1.6,-1.2,0.3,1.1606999999999985,-0.8898000000000016,-0.01990000000000002,
6.335241318,0.055,-0.04,0.305,1.6,-1.2,0.3,1.1715000000000002,-0.872,-0.03350000000000003,
6.34540534,0.061,-0.045,0.303,1.6,-1.2,0.3,1.1673,-0.8834999999999984,-0.03210000000000003,
6.355279446,0.068,-0.05,0.301,1.6,-1.2,0.3,1.1774000000000018,-0.8800000000000017,-0.030700000000000026,
6.365289927,0.075,-0.056,0.3,1.6,-1.2,0.3,1.1724999999999985,-0.8907999999999999,-0.015000000000000013,
6.375298977,0.082,-0.06,0.3,1.6,-1.2,0.3,1.1676000000000017,-0.858,0.0,
6.385210991,0.09,-0.066,0.299,1.6,-1.2,0.3,1.177,-0.8837999999999999,-0.014300000000000012,
