Time,X,Y,Z,Vx,Vy,Vz,r,p,y,rx,ry,rz,Ux,Uy,Uz
6.25958848,0.082,0.01,0.34,-0.415,-0.09,0.007,1.04,-18.65,4.94,1.6,-1.2,0.3,1.0026,-0.8319999999999983,0.0020000000000000052,
6.270036698,0.078,0.009,0.34,-0.382,-0.087,0.004,1.04,-18.67,5.09,1.6,-1.2,0.3,1.0053999999999998,-0.8613000000000015,-0.02800000000000002,
6.279583216,0.074,0.009,0.341,-0.352,-0.084,0.001,1.01,-18.76,5.23,1.6,-1.2,0.3,1.0082,-0.8462999999999998,-0.01370000000000001,
6.289478541,0.071,0.008,0.34,-0.323,-0.082,-0.012,1.03,-18.9,5.44,1.6,-1.2,0.3,1.0252999999999983,-0.8605999999999983,-0.04300000000000004,
6.300039769,0.067,0.008,0.34,-0.293,-0.081,-0.023,1.07,-19.11,5.62,1.6,-1.2,0.3,1.0131,-0.8455999999999999,-0.02800000000000002,
6.309568644,0.064,0.007,0.34,-0.263,-0.078,-0.033,1.15,-19.34,5.82,1.6,-1.2,0.3,1.0302000000000016,-0.8599000000000016,-0.02800000000000002,
6.319810152,0.061,0.006,0.34,-0.231,-0.075,-0.036,1.25,-19.58,5.96,1.6,-1.2,0.3,1.0322999999999982,-0.8591999999999983,-0.02800000000000002,
6.329568386,0.059,0.006,0.34,-0.198,-0.074,-0.039,1.43,-19.82,6.13,1.6,-1.2,0.3,1.0487,-0.8442,-0.02800000000000002,
6.340041399,0.057,0.005,0.34,-0.164,-0.072,-0.035,1.63,-20.04,6.27,1.6,-1.2,0.3,1.0501,-0.8585000000000015,-0.02800000000000002,
6.34953022,0.055,0.005,0.34,-0.129,-0.07,-0.039,1.88,-20.23,6.46,1.6,-1.2,0.3,1.0515,-0.8434999999999998,-0.02800000000000002,
6.359828949,0.054,0.004,0.339,-0.093,-0.069,-0.04,2.13,-20.38,6.64,1.6,-1.2,0.3,1.0672000000000017,-0.8577999999999982,-0.04230000000000003,
6.369463444,0.053,0.003,0.339,-0.058,-0.069,-0.038,2.38,-20.46,6.82,1.6,-1.2,0.3,1.0678999999999983,-0.8571000000000015,-0.027300000000000022,
6.379676104,0.053,0.003,0.338,-0.02,-0.068,-0.036,2.61,-20.51,6.98,1.6,-1.2,0.3,1.0829,-0.8420999999999998,-0.04160000000000004,
6.389570952,0.053,0.002,0.338,0.016,-0.069,-0.037,2.8,-20.51,7.16,1.6,-1.2,0.3,1.0829,-0.8563999999999983,-0.026600000000000023,
6.399426461,0.053,0.001,0.338,0.052,-0.069,-0.039,2.94,-20.47,7.35,1.6,-1.2,0.3,1.0829,-0.8557000000000016,-0.026600000000000023,
6.409611702,0.054,0.001,0.337,0.088,-0.07,-0.042,3.02,-20.4,7.53,1.6,-1.2,0.3,1.0972000000000017,-0.8406999999999999,-0.040900000000000034,
6.419448138,0.053,0.0,0.338,0.115,-0.072,-0.034,3.04,-20.23,7.65,1.6,-1.2,0.3,1.0678999999999983,-0.8549999999999983,-0.01160000000000001,
6.429520846,0.054,0.0,0.338,0.152,-0.072,-0.034,3.04,-20.15,7.81,1.6,-1.2,0.3,1.0972000000000017,-0.84,-0.026600000000000023,
6.439519644,0.056,-0.001,0.337,0.189,-0.073,-0.032,3.0,-20.08,7.98,1.6,-1.2,0.3,1.1108,-0.8542999999999984,-0.040900000000000034,
6.449534655,0.058,-0.002,0.337,0.228,-0.073,-0.025,2.96,-20.03,8.14,1.6,-1.2,0.3,1.1094,-0.8536000000000016,-0.02590000000000002,
6.459831953,0.061,-0.002,0.337,0.266,-0.073,-0.021,2.92,-20.01,8.3,1.6,-1.2,0.3,1.1222999999999983,-0.8385999999999999,-0.02590000000000002,
6.469813109,0.064,-0.003,0.337,0.304,-0.073,-0.015,2.9,-20.01,8.45,1.6,-1.2,0.3,1.1202000000000016,-0.8528999999999983,-0.02590000000000002,
6.4795618059999995,0.067,-0.004,0.337,0.343,-0.073,-0.006,2.89,-20.03,8.6,1.6,-1.2,0.3,1.1180999999999983,-0.8522000000000016,-0.02590000000000002,
6.489578724,0.071,-0.005,0.337,0.387,-0.073,0.005,2.92,-20.04,8.78,1.6,-1.2,0.3,1.1303,-0.8514999999999984,-0.02590000000000002,
6.499637366,0.075,-0.005,0.337,0.427,-0.073,0.014,2.96,-20.03,8.93,1.6,-1.2,0.3,1.1275000000000002,-0.8365,-0.02590000000000002,
6.509551526,0.079,-0.006,0.337,0.464,-0.072,0.016,3.02,-19.96,9.11,1.6,-1.2,0.3,1.1247,-0.8508000000000016,-0.02590000000000002,
6.519421578,0.084,-0.007,0.337,0.497,-0.072,0.009,3.11,-19.84,9.31,1.6,-1.2,0.3,1.1362000000000017,-0.8500999999999983,-0.02590000000000002,
6.5294718750000005,0.089,-0.008,0.337,0.53,-0.072,0.0,3.19,-19.65,9.52,1.6,-1.2,0.3,1.1326999999999985,-0.8494000000000016,-0.02590000000000002,
6.540131569,0.095,-0.008,0.337,0.562,-0.072,-0.009,3.24,-19.37,9.72,1.6,-1.2,0.3,1.1435000000000002,-0.8343999999999999,-0.02590000000000002,
6.549725056,0.101,-0.009,0.337,0.594,-0.071,-0.016,3.27,-18.97,9.9,1.6,-1.2,0.3,1.1393000000000002,-0.8486999999999983,-0.02590000000000002,
6.559762478,0.107,-0.01,0.337,0.627,-0.071,-0.02,3.27,-18.48,10.07,1.6,-1.2,0.3,1.1351,-0.8480000000000016,-0.02590000000000002,
6.569607258,0.102,-0.01,0.344,0.597,-0.071,0.014,3.15,-17.4,10.21,1.6,-1.2,0.3,0.9736000000000016,-0.833,0.0741999999999993,
6.579879284,0.108,-0.011,0.344,0.627,-0.071,0.013,3.07,-16.75,10.35,1.6,-1.2,0.3,1.1344,-0.8472999999999984,-0.030799999999999987,
6.589642048,0.114,-0.011,0.344,0.658,-0.071,0.015,2.96,-16.05,10.48,1.6,-1.2,0.3,1.1302,-0.8323,-0.030799999999999987,
6.599573851,0.121,-0.012,0.344,0.687,-0.071,0.018,2.82,-15.36,10.61,1.6,-1.2,0.3,1.1402999999999985,-0.8466000000000016,-0.030799999999999987,
6.6095352179999995,0.128,-0.013,0.344,0.716,-0.071,0.021,2.67,-14.7,10.73,1.6,-1.2,0.3,1.1354000000000017,-0.8458999999999983,-0.030799999999999987,
6.619558335,0.134,-0.015,0.346,0.733,-0.079,0.036,2.54,-14.0,10.74,1.6,-1.2,0.3,1.1161999999999968,-0.8595,-0.002199999999999959,
6.629606486,0.141,-0.016,0.346,0.76,-0.078,0.044,2.38,-13.45,10.87,1.6,-1.2,0.3,1.1263000000000019,-0.8438000000000015,-0.032199999999999986,
6.6398494249999995,0.147,-0.017,0.348,0.779,-0.08,0.054,2.21,-12.9,10.94,1.6,-1.2,0.3,1.1071,-0.8430999999999983,-0.0035999999999999643,
6.6499040130000004,0.155,-0.018,0.348,0.8,-0.079,0.049,2.04,-12.42,11.13,1.6,-1.2,0.3,1.1315000000000002,-0.8424000000000016,-0.03359999999999999,
6.65989995,0.162,-0.019,0.349,0.816,-0.08,0.048,1.86,-11.91,11.22,1.6,-1.2,0.3,1.1115999999999986,-0.8416999999999983,-0.019299999999999977,
6.669761181,0.171,-0.019,0.35,0.836,-0.079,0.043,1.7,-11.47,11.42,1.6,-1.2,0.3,1.1353000000000018,-0.8267,-0.019999999999999976,
6.679577589,0.178,-0.02,0.351,0.849,-0.08,0.044,1.53,-10.96,11.5,1.6,-1.2,0.3,1.1003999999999985,-0.8410000000000016,-0.020699999999999975,
6.689510823,0.187,-0.021,0.351,0.868,-0.079,0.042,1.39,-10.52,11.68,1.6,-1.2,0.3,1.1241000000000017,-0.8402999999999984,-0.03569999999999999,
6.700006247,0.194,-0.022,0.353,0.88,-0.08,0.049,1.27,-10.0,11.78,1.6,-1.2,0.3,1.0891999999999986,-0.8396000000000016,-0.0070999999999999674,
6.709701062,0.203,-0.023,0.353,0.898,-0.079,0.052,1.18,-9.57,11.97,1.6,-1.2,0.3,1.1129000000000018,-0.8388999999999983,-0.037099999999999994,
6.719668389,0.211,-0.024,0.354,0.906,-0.08,0.06,1.11,-9.03,12.04,1.6,-1.2,0.3,1.0923,-0.8382000000000016,-0.02279999999999998,
6.7300002580000005,0.216,-0.021,0.354,0.901,-0.061,0.061,0.93,-8.45,12.33,1.6,-1.2,0.3,1.0437999999999983,-0.7802999999999983,-0.03779999999999999,
6.74003172,0.224,-0.022,0.355,0.915,-0.061,0.066,0.9,-7.97,12.38,1.6,-1.2,0.3,1.0832000000000002,-0.8396000000000016,-0.02349999999999998,
6.749670506,0.232,-0.023,0.356,0.928,-0.059,0.075,0.9,-7.47,12.66,1.6,-1.2,0.3,1.0776000000000001,-0.8388999999999983,-0.02419999999999998,
6.7600390919999995,0.241,-0.023,0.357,0.941,-0.058,0.078,0.87,-6.97,12.72,1.6,-1.2,0.3,1.0863000000000018,-0.8239,-0.024899999999999978,
6.770008564,0.249,-0.024,0.358,0.951,-0.056,0.074,0.85,-6.44,13.05,1.6,-1.2,0.3,1.0657,-0.8382000000000016,-0.025599999999999984,
6.779751301,0.258,-0.025,0.359,0.961,-0.056,0.067,0.81,-5.91,13.14,1.6,-1.2,0.3,1.0743999999999985,-0.8374999999999984,-0.026299999999999983,
6.789727211,0.268,-0.025,0.36,0.971,-0.055,0.062,0.75,-5.4,13.36,1.6,-1.2,0.3,1.0824000000000003,-0.8225,-0.026999999999999982,
6.799670458,0.278,-0.026,0.36,0.98,-0.054,0.059,0.66,-4.95,13.58,1.6,-1.2,0.3,1.0754000000000001,-0.8368000000000015,-0.041999999999999996,
6.810145379,0.284,-0.025,0.361,0.98,-0.05,0.059,0.52,-4.48,13.9,1.6,-1.2,0.3,1.0112,-0.8074999999999983,-0.02769999999999998,
6.819832802,0.292,-0.026,0.362,0.982,-0.047,0.059,0.36,-4.04,14.22,1.6,-1.2,0.3,1.0356,-0.8368000000000015,-0.02839999999999998,
6.830555439,0.302,-0.026,0.363,0.989,-0.046,0.062,0.23,-3.75,14.39,1.6,-1.2,0.3,1.0586000000000002,-0.8217999999999999,-0.029099999999999987,
6.839843035,0.312,-0.027,0.363,0.995,-0.045,0.065,0.1,-3.51,14.54,1.6,-1.2,0.3,1.0516,-0.8360999999999983,-0.0441,
6.849748373,0.32,-0.027,0.364,0.996,-0.042,0.072,-0.01,-3.27,14.79,1.6,-1.2,0.3,1.016,-0.8210999999999999,-0.029799999999999986,
6.859923125,0.33,-0.027,0.365,1.002,-0.04,0.079,-0.09,-3.11,14.93,1.6,-1.2,0.3,1.0390000000000001,-0.8210999999999999,-0.030499999999999985,
6.870051623,0.34,-0.028,0.366,1.007,-0.038,0.079,-0.16,-2.95,15.11,1.6,-1.2,0.3,1.032,-0.8354000000000016,-0.031199999999999985,
6.87990737,0.35,-0.028,0.366,1.011,-0.037,0.071,-0.2,-2.79,15.3,1.6,-1.2,0.3,1.0250000000000001,-0.8203999999999999,-0.0462,
6.889554263,0.356,-0.028,0.367,0.996,-0.032,0.066,-0.29,-2.47,15.59,1.6,-1.2,0.3,0.9607999999999969,-0.8203999999999999,-0.031899999999999984,
6.899725676,0.366,-0.029,0.368,1.0,-0.03,0.061,-0.3,-2.26,15.78,1.6,-1.2,0.3,1.0138000000000034,-0.8346999999999983,-0.03259999999999999,
6.909759045,0.376,-0.029,0.369,1.003,-0.029,0.059,-0.29,-2.05,15.95,1.6,-1.2,0.3,1.006799999999997,-0.8197,-0.03329999999999999,
6.919806481,0.386,-0.029,0.369,1.006,-0.027,0.057,-0.26,-1.81,16.12,1.6,-1.2,0.3,0.9998000000000034,-0.8197,-0.0483,
6.930071354,0.391,-0.029,0.37,0.985,-0.022,0.059,-0.3,-1.39,16.38,1.6,-1.2,0.3,0.9212999999999985,-0.8197,-0.03399999999999999,
6.940064431,0.401,-0.029,0.371,0.987,-0.021,0.062,-0.25,-1.15,16.52,1.6,-1.2,0.3,0.9893000000000002,-0.8197,-0.03469999999999999,
6.94960022,0.408,-0.029,0.372,0.979,-0.018,0.067,-0.23,-0.87,16.78,1.6,-1.2,0.3,0.9393999999999985,-0.8197,-0.03539999999999999,
6.959844828,0.418,-0.03,0.372,0.981,-0.017,0.074,-0.18,-0.7,16.89,1.6,-1.2,0.3,0.9774000000000002,-0.8340000000000016,-0.0504,
6.969645024,0.425,-0.029,0.373,0.974,-0.014,0.082,-0.16,-0.53,17.13,1.6,-1.2,0.3,0.9275000000000018,-0.8046999999999983,-0.03609999999999999,
6.980137587,0.435,-0.03,0.374,0.975,-0.014,0.084,-0.13,-0.47,17.25,1.6,-1.2,0.3,0.9655000000000001,-0.8340000000000016,-0.03679999999999999,
6.989597083,0.445,-0.03,0.375,0.975,-0.013,0.077,-0.12,-0.42,17.4,1.6,-1.2,0.3,0.9585000000000001,-0.819,-0.03749999999999999,
6.99992466,0.455,-0.03,0.376,0.976,-0.013,0.068,-0.12,-0.41,17.55,1.6,-1.2,0.3,0.9515000000000001,-0.819,-0.03819999999999999,
7.009789706,0.46,-0.03,0.377,0.954,-0.01,0.064,-0.19,-0.23,17.8,1.6,-1.2,0.3,0.8729999999999984,-0.819,-0.03889999999999999,
7.020604372,0.47,-0.03,0.377,0.954,-0.01,0.058,-0.18,-0.23,17.94,1.6,-1.2,0.3,0.9410000000000002,-0.819,-0.0539,
7.029392481,0.477,-0.03,0.378,0.943,-0.008,0.056,-0.2,-0.15,18.19,1.6,-1.2,0.3,0.8910999999999986,-0.819,-0.039599999999999996,
7.03958416,0.486,-0.03,0.379,0.943,-0.007,0.054,-0.16,-0.16,18.32,1.6,-1.2,0.3,0.9148000000000018,-0.819,-0.040299999999999996,
7.049669743,0.494,-0.03,0.379,0.934,-0.005,0.058,-0.12,-0.09,18.53,1.6,-1.2,0.3,0.8942000000000001,-0.819,-0.05530000000000001,
7.059893132,0.503,-0.03,0.38,0.935,-0.005,0.059,-0.03,-0.08,18.63,1.6,-1.2,0.3,0.9029000000000017,-0.819,-0.040999999999999995,
7.0696649560000004,0.51,-0.029,0.381,0.926,-0.004,0.065,0.06,-0.03,18.83,1.6,-1.2,0.3,0.8679999999999984,-0.8046999999999983,-0.041699999999999994,
7.079686642,0.517,-0.032,0.38,0.922,-0.016,0.058,0.24,0.02,18.71,1.6,-1.2,0.3,0.8630999999999985,-0.8626000000000016,-0.07100000000000002,
7.089560271,0.526,-0.032,0.38,0.92,-0.015,0.048,0.33,0.04,18.96,1.6,-1.2,0.3,0.8868000000000018,-0.8175999999999999,-0.05600000000000001,
7.099813223,0.533,-0.033,0.381,0.919,-0.018,0.034,0.43,0.08,18.88,1.6,-1.2,0.3,0.8518999999999985,-0.8318999999999983,-0.041699999999999994,
7.109803439,0.542,-0.033,0.381,0.917,-0.017,0.015,0.5,0.13,19.15,1.6,-1.2,0.3,0.8756000000000018,-0.8169,-0.05670000000000001,
7.119831562,0.55,-0.033,0.382,0.916,-0.02,0.003,0.56,0.19,19.1,1.6,-1.2,0.3,0.8550000000000001,-0.8169,-0.04239999999999999,
7.130222559,0.559,-0.033,0.381,0.914,-0.019,-0.01,0.58,0.23,19.4,1.6,-1.2,0.3,0.8637000000000017,-0.8169,-0.07170000000000001,
7.140051365,0.568,-0.033,0.381,0.914,-0.02,-0.017,0.59,0.25,19.55,1.6,-1.2,0.3,0.8573999999999984,-0.8169,-0.05670000000000001,
7.149768591,0.578,-0.033,0.381,0.914,-0.021,-0.023,0.58,0.24,19.68,1.6,-1.2,0.3,0.865399999999997,-0.8169,-0.05670000000000001,
7.159971953,0.583,-0.035,0.381,0.901,-0.027,-0.024,0.55,0.28,19.59,1.6,-1.2,0.3,0.7869000000000018,-0.8455,-0.05670000000000001,
7.170169354,0.591,-0.034,0.38,0.896,-0.025,-0.028,0.49,0.21,19.86,1.6,-1.2,0.3,0.8263000000000001,-0.8012000000000016,-0.07100000000000002,
7.179653168,0.598,-0.035,0.38,0.893,-0.028,-0.021,0.46,0.09,19.78,1.6,-1.2,0.3,0.8063999999999986,-0.8304999999999984,-0.05600000000000001,
7.189685584,0.607,-0.035,0.38,0.893,-0.029,-0.016,0.45,-0.07,19.92,1.6,-1.2,0.3,0.8301000000000018,-0.8155,-0.05600000000000001,
7.19981885,0.614,-0.036,0.381,0.887,-0.031,-0.006,0.44,-0.22,19.86,1.6,-1.2,0.3,0.7952000000000001,-0.8298000000000015,-0.041699999999999994,
7.209710122,0.622,-0.035,0.38,0.886,-0.029,-0.006,0.44,-0.41,20.17,1.6,-1.2,0.3,0.8046000000000001,-0.8004999999999983,-0.07100000000000002,
7.219670773,0.631,-0.036,0.38,0.887,-0.029,-0.004,0.48,-0.6,20.35,1.6,-1.2,0.3,0.8133000000000001,-0.8298000000000015,-0.05600000000000001,
7.229552031,0.639,-0.036,0.38,0.883,-0.029,-0.001,0.51,-0.74,20.67,1.6,-1.2,0.3,0.7927000000000001,-0.8147999999999999,-0.05600000000000001,
7.239727021,0.645,-0.037,0.38,0.881,-0.033,0.005,0.57,-0.85,20.62,1.6,-1.2,0.3,0.7585000000000001,-0.8290999999999983,-0.05600000000000001,
7.249737978,0.654,-0.037,0.38,0.882,-0.032,0.01,0.64,-0.95,20.93,1.6,-1.2,0.3,0.7972000000000001,-0.8140999999999999,-0.05600000000000001,
7.259574652,0.663,-0.037,0.38,0.885,-0.032,0.019,0.71,-1.02,21.1,1.6,-1.2,0.3,0.7909000000000002,-0.8140999999999999,-0.05600000000000001,
7.269534588,0.67,-0.038,0.38,0.882,-0.032,0.028,0.76,-1.03,21.4,1.6,-1.2,0.3,0.7560000000000001,-0.8284000000000016,-0.05600000000000001,
7.279533863,0.677,-0.039,0.381,0.88,-0.037,0.038,0.83,-1.02,21.36,1.6,-1.2,0.3,0.7511000000000001,-0.8276999999999983,-0.041699999999999994,
7.289499999,0.685,-0.039,0.381,0.882,-0.038,0.052,0.87,-1.03,21.51,1.6,-1.2,0.3,0.7605000000000001,-0.8127,-0.05670000000000001,
7.299687624,0.685,-0.039,0.381,0.882,-0.038,0.052,0.87,-1.03,21.51,1.6,-1.2,0.3,0.6405,-0.8127,-0.05670000000000001,
7.309563637,0.694,-0.039,0.382,0.885,-0.038,0.067,0.89,-1.05,21.66,1.6,-1.2,0.3,0.7691999999999986,-0.8127,-0.04239999999999999,
7.319882155,0.708,-0.041,0.383,0.876,-0.043,0.079,0.83,-0.98,21.95,1.6,-1.2,0.3,0.8344000000000003,-0.8413,-0.04309999999999999,
7.329642535,0.717,-0.041,0.384,0.879,-0.043,0.085,0.8,-1.01,22.26,1.6,-1.2,0.3,0.7531000000000002,-0.8113,-0.0438,
7.339908839,0.723,-0.042,0.385,0.876,-0.046,0.087,0.74,-1.02,22.26,1.6,-1.2,0.3,0.7039000000000001,-0.8256000000000016,-0.0445,
7.349780322,0.733,-0.042,0.385,0.879,-0.046,0.083,0.67,-1.08,22.59,1.6,-1.2,0.3,0.7569000000000001,-0.8105999999999999,-0.05950000000000001,
7.360137463,0.739,-0.043,0.387,0.876,-0.049,0.077,0.59,-1.11,22.62,1.6,-1.2,0.3,0.6927000000000001,-0.8248999999999983,-0.030899999999999983,
7.3699002270000005,0.748,-0.044,0.387,0.878,-0.049,0.064,0.52,-1.17,22.85,1.6,-1.2,0.3,0.7314000000000002,-0.8242000000000016,-0.06090000000000001,
7.379837275,0.757,-0.044,0.388,0.88,-0.049,0.051,0.44,-1.22,23.08,1.6,-1.2,0.3,0.7251000000000002,-0.8091999999999999,-0.046599999999999996,
7.389650822,0.765,-0.045,0.388,0.882,-0.049,0.039,0.37,-1.29,23.3,1.6,-1.2,0.3,0.7045000000000001,-0.8234999999999983,-0.06160000000000001,
7.399935246,0.771,-0.046,0.389,0.86,-0.053,0.031,0.27,-1.21,23.31,1.6,-1.2,0.3,0.6703000000000001,-0.8228000000000015,-0.0473,
7.409591198,0.779,-0.046,0.389,0.862,-0.053,0.022,0.24,-1.3,23.51,1.6,-1.2,0.3,0.6947000000000001,-0.8077999999999999,-0.062300000000000015,
7.419810296,0.786,-0.047,0.39,0.851,-0.055,0.022,0.2,-1.31,23.48,1.6,-1.2,0.3,0.6748000000000001,-0.8220999999999983,-0.048,
7.430121422,0.794,-0.047,0.39,0.853,-0.054,0.023,0.22,-1.43,23.68,1.6,-1.2,0.3,0.6842000000000001,-0.8070999999999999,-0.06300000000000001,
7.439991951,0.794,-0.047,0.39,0.853,-0.054,0.023,0.22,-1.43,23.68,1.6,-1.2,0.3,0.5642,-0.8070999999999999,-0.06300000000000001,
7.449834824,0.812,-0.047,0.389,0.856,-0.043,0.02,0.3,-1.74,24.32,1.6,-1.2,0.3,0.8216000000000002,-0.8070999999999999,-0.07730000000000004,
7.45966959,0.812,-0.047,0.389,0.856,-0.043,0.02,0.3,-1.74,24.32,1.6,-1.2,0.3,0.5516,-0.8070999999999999,-0.062300000000000015,
7.469629765,0.827,-0.048,0.389,0.856,-0.039,0.03,0.46,-2.03,24.87,1.6,-1.2,0.3,0.7660999999999986,-0.8214000000000016,-0.062300000000000015,
7.480248452,0.833,-0.049,0.39,0.855,-0.043,0.04,0.54,-2.14,24.77,1.6,-1.2,0.3,0.6269000000000001,-0.8206999999999983,-0.048,
7.489602089,0.841,-0.049,0.39,0.858,-0.043,0.041,0.61,-2.27,24.95,1.6,-1.2,0.3,0.6513000000000001,-0.8057,-0.06300000000000001,
7.499897242,0.848,-0.05,0.391,0.856,-0.043,0.04,0.65,-2.33,24.94,1.6,-1.2,0.3,0.6314000000000002,-0.8200000000000016,-0.04870000000000001,
7.510047436,0.857,-0.05,0.391,0.86,-0.043,0.033,0.7,-2.38,25.16,1.6,-1.2,0.3,0.6551000000000001,-0.8049999999999999,-0.06370000000000002,
7.519667864,0.865,-0.05,0.392,0.864,-0.042,0.028,0.74,-2.39,25.38,1.6,-1.2,0.3,0.6345000000000002,-0.8049999999999999,-0.0494,
7.529738427,0.875,-0.05,0.391,0.871,-0.038,0.02,0.77,-2.39,25.82,1.6,-1.2,0.3,0.6575000000000002,-0.8049999999999999,-0.07870000000000003,
7.539749861,0.88,-0.051,0.392,0.869,-0.041,0.021,0.77,-2.3,25.8,1.6,-1.2,0.3,0.5790000000000001,-0.8192999999999984,-0.0494,
7.550078631,0.891,-0.052,0.392,0.876,-0.039,0.021,0.8,-2.25,26.22,1.6,-1.2,0.3,0.6613000000000002,-0.8186000000000015,-0.06440000000000001,
7.5600276,0.899,-0.052,0.392,0.88,-0.039,0.024,0.8,-2.2,26.42,1.6,-1.2,0.3,0.6107000000000001,-0.8035999999999999,-0.06440000000000001,
7.569755793,0.908,-0.052,0.392,0.885,-0.038,0.029,0.8,-2.15,26.61,1.6,-1.2,0.3,0.6194000000000002,-0.8035999999999999,-0.06440000000000001,
7.57984829,0.917,-0.053,0.393,0.889,-0.038,0.035,0.8,-2.12,26.79,1.6,-1.2,0.3,0.6131000000000002,-0.8178999999999983,-0.050100000000000006,
7.589828253,0.924,-0.053,0.393,0.883,-0.036,0.041,0.79,-2.03,27.15,1.6,-1.2,0.3,0.5782,-0.8029,-0.06510000000000002,
7.600199938,0.933,-0.053,0.393,0.887,-0.036,0.052,0.78,-2.04,27.33,1.6,-1.2,0.3,0.6019000000000001,-0.8029,-0.06510000000000002,
7.609926463,0.942,-0.054,0.394,0.891,-0.035,0.063,0.79,-2.05,27.48,1.6,-1.2,0.3,0.5955999999999986,-0.8172000000000016,-0.0508,
