Time,X,Y,Z,Vx,Vy,Vz,r,p,y,rx,ry,rz,Ux,Uy,Uz
0.0,0.0,-0.001,0.54,0.005,0.002,-0.005,-0.15,-0.06,-0.69,0.6,0.0,0.55,1.0580501397142879,0.051596928052073554,0.2812885437753237,
0.03341436399999953,0.0,-0.001,0.54,0.005,0.003,-0.006,-0.11,-0.04,-0.69,0.5999692471370603,0.0060141574919221836,0.55,1.0574097421874595,0.060567845815780584,0.2812885437656917,
0.044970273999999755,0.0,-0.001,0.54,0.004,0.002,-0.004,-0.04,-0.01,-0.77,0.5999447231239653,0.00809363071855492,0.55,1.0571637888423626,0.06366502862056159,0.28128854376199597,
0.05969452899999972,0.0,-0.001,0.54,0.004,0.002,-0.004,-0.01,-0.05,-0.82,0.5999037098317356,0.010742712590088778,0.55,1.056833193697669,0.06760733515434542,0.2812885437570313,
0.07939052600000007,0.0,-0.001,0.54,0.004,0.002,-0.002,-0.06,-0.75,-0.89,0.5998296764547517,0.014284876939259892,0.55,1.056357197417428,0.07287231462183398,0.28128854374988976,
0.09941196499999982,0.0,-0.001,0.54,0.01,0.001,-0.011,-0.2,-2.5,-0.93,0.5997330364594531,0.017883527703109532,0.55,1.055835678244827,0.07821411969612597,0.28128854374207374,
0.11938452700000024,0.0,-0.001,0.54,0.021,0.002,-0.013,-0.42,-5.1,-0.96,0.5996150633163216,0.021470821081889177,0.55,1.055277459771775,0.08353186447260426,0.28128854373371753,
0.13990449900000002,0.0,-0.001,0.539,0.041,0.003,-0.013,-0.65,-7.94,-0.95,0.5994715737995462,0.025153241460802656,0.55,1.0546647254320718,0.08898317729637036,0.28171708326839995,
0.15940141699999977,0.001,-0.001,0.539,0.071,0.005,-0.009,-0.84,-10.28,-0.94,0.5993139410327062,0.028648504408025417,0.55,1.0520962918580368,0.09415030445534092,0.28171708323062444,
0.17939305300000008,0.004,-0.001,0.539,0.111,0.01,-0.019,-0.99,-11.75,-0.95,0.599131145568288,0.03222840251602849,0.55,1.045577355583878,0.09943546043913132,0.2817170831358326,
0.19939041199999963,0.006,0.0,0.538,0.151,0.012,-0.03,-1.02,-12.31,-0.92,0.5989267392597679,0.03580468667231752,0.55,1.0409691022793008,0.10310036237876341,0.2821456226140877,
0.227816582,0.01,0.0,0.537,0.192,0.015,-0.039,-0.97,-12.39,-0.9,0.5985987749663475,0.04087928272544785,0.55,1.0320980004062796,0.11056937444679076,0.2825741620336307,
0.24096465099999964,0.015,0.0,0.537,0.237,0.014,-0.04,-0.82,-12.56,-0.86,0.5984327208901492,0.043222619752338674,0.55,1.021831191308249,0.11401356449367517,0.2825741618918721,
0.2608332639999995,0.02,0.0,0.536,0.28,0.016,-0.04,-0.74,-13.1,-0.82,0.598163813741864,0.04675850541163107,0.55,1.0112655294024806,0.11920447258711656,0.28300270129500404,
0.2794096469999996,0.027,0.0,0.535,0.329,0.02,-0.042,-0.79,-14.07,-0.86,0.5978932011830654,0.050058432595681525,0.55,0.9968220458605062,0.12404248881165222,0.28343124065214587,
0.2995009419999999,0.033,0.0,0.535,0.379,0.022,-0.034,-0.92,-15.04,-0.82,0.5975795794244991,0.05362044519943525,0.55,0.9842251812352765,0.12925765173727707,0.2834312404922419,
0.319417477,0.041,0.001,0.534,0.434,0.025,-0.028,-1.08,-15.63,-0.79,0.5972472166854271,0.05714377051970038,0.55,0.9677009434788331,0.13280119274621438,0.2838597798367402,
0.3394632340000001,0.05,0.001,0.534,0.491,0.029,-0.021,-1.2,-15.6,-0.75,0.5968911988979289,0.060681726619310636,0.55,0.9491841495765199,0.13796648754805896,0.28385977961851905,
0.3601858619999998,0.06,0.002,0.534,0.542,0.031,-0.011,-1.23,-14.96,-0.66,0.5965005438779707,0.06432994539844449,0.55,0.9286458974990751,0.14167734915824998,0.28385977938693,
0.37950468100000023,0.071,0.002,0.533,0.592,0.036,-0.02,-1.22,-13.99,-0.64,0.5961154296335882,0.06772201082929895,0.55,0.906193339281259,0.1466152937558228,0.2842883187313184,
0.39943218300000005,0.083,0.003,0.533,0.638,0.04,-0.025,-1.11,-12.91,-0.56,0.5956972647187562,0.07121143804068776,0.55,0.8817233285663408,0.15008009210940193,0.28428831867584564,
0.4193918710000002,0.096,0.004,0.533,0.681,0.044,-0.026,-0.97,-11.9,-0.49,0.5952570908371506,0.0746962992564454,0.55,0.8552654085970964,0.15353089209411272,0.28428831862239884,
0.4393999580000001,0.109,0.005,0.532,0.72,0.046,-0.023,-0.89,-11.02,-0.42,0.594794440496065,0.07817886400826542,0.55,0.8287672715830032,0.1569709445505775,0.2847168581244175,
0.48005175599999994,0.124,0.006,0.532,0.757,0.048,-0.017,-0.92,-10.16,-0.32,0.5937885914035491,0.0852194744129629,0.55,0.7970553940280793,0.1655452425161511,0.2847168580711369,
0.5188274389999998,0.138,0.006,0.533,0.79,0.051,-0.004,-1.02,-9.19,-0.17,0.5927464733504322,0.09188774321849642,0.55,0.7672621085462781,0.17515981881152973,0.2842883184779094,
0.5607841020000004,0.154,0.007,0.533,0.823,0.055,0.006,-1.18,-8.09,-0.05,0.5915288875724756,0.09904713034146924,0.55,0.7332080292273506,0.18384305514448268,0.2842883184351955,
0.5672981740000003,0.17,0.008,0.532,0.849,0.058,0.016,-1.29,-6.81,0.03,0.5913310936062014,0.10015293007313032,0.55,0.7015660305427234,0.18382172836142258,0.28471685795882806,
0.5724685190000001,0.186,0.009,0.534,0.868,0.061,0.036,-1.31,-5.42,0.19,0.5911727871500766,0.10102973061937902,0.55,0.6700169203515327,0.18347141257082208,0.2838597788394503,
0.5853772169999996,0.202,0.01,0.535,0.883,0.065,0.043,-1.27,-4.03,0.4,0.5907710972139656,0.1032143975034677,0.55,0.6379049583143269,0.18499431919358478,0.2834312392712241,
0.5916967389999996,0.22,0.011,0.535,0.893,0.068,0.029,-1.22,-2.77,0.54,0.5905715848826811,0.10428191965918589,0.55,0.6023658945914588,0.18491535426695546,0.28343122842322144,
0.5994741919999997,0.238,0.013,0.535,0.901,0.072,0.003,-1.18,-1.53,0.75,0.5903230203058323,0.10559359212417523,0.55,0.5667151519211465,0.18357723009780144,0.2834312284230844,
0.6198554039999999,0.254,0.014,0.535,0.895,0.072,-0.026,-1.15,-0.41,0.88,0.5896558624295323,0.10901953334654019,0.55,0.5340065165091793,0.18686700043063384,0.28343122842293816,
0.6395156389999999,0.272,0.015,0.534,0.896,0.075,-0.044,-1.2,0.55,1.04,0.5889912406015285,0.11230871209981394,0.55,0.4974176040945423,0.18995361716299897,0.2838597680030329,
0.6594502929999999,0.295,0.014,0.532,0.905,0.066,-0.063,-1.19,1.31,1.16,0.5882964919100765,0.11562789403175665,0.55,0.45102730147343095,0.19629081187528036,0.28471684716334167,
0.6795251369999997,0.313,0.016,0.53,0.9,0.07,-0.065,-1.3,2.1,1.27,0.5875756279666942,0.11895372663091631,0.55,0.4143328791490056,0.19780662317295014,0.2855739263237938,
0.699509859,0.331,0.017,0.529,0.892,0.075,-0.061,-1.42,2.93,1.37,0.5868368108301538,0.12224747085834405,0.55,0.377608773938271,0.20087663920942742,0.28600246590404116,
0.7409636979999998,0.349,0.019,0.528,0.881,0.079,-0.052,-1.52,3.82,1.45,0.585236975558593,0.1290229384168705,0.55,0.3389991487322623,0.2072585718162846,0.28643100548416256,
