Time,X,Y,Z,Vx,Vy,Vz,r,p,y,rx,ry,rz,Ux,Uy,Uz
0.0,0.007,0.003,0.327,-0.002,-0.004,-0.001,0.13,0.07,-1.83,0.6,0.0,0.5,1.044409083233202,0.020226523103111627,0.30000000454081066,
0.019759654999999654,0.007,0.003,0.327,-0.002,-0.004,-0.001,0.15,0.11,-1.87,0.5999893947111199,0.0017783583771449811,0.5,1.0440437450053115,0.022895990521770868,0.3000000045379784,
0.03970575299999979,0.007,0.003,0.327,-0.003,-0.005,0.0,0.16,0.12,-2.02,0.5999573566348002,0.003573432840371863,0.5,1.0436373535424066,0.02558965956754208,0.30000000453482895,
0.05972909900000012,0.007,0.002,0.327,-0.002,-0.006,-0.002,0.11,0.09,-1.93,0.5999036071635329,0.005375330642666137,0.5,1.043191345832138,0.029900352812851316,0.300000004531373,
0.08095335899999956,0.007,0.002,0.327,-0.003,-0.006,0.003,0.04,-0.56,-2.21,0.5998228328522962,0.007285083202776413,0.5,1.042676659063254,0.03276415729909742,0.30000000452738707,
0.09998869899999985,0.007,0.002,0.327,0.001,-0.006,0.016,-0.06,-2.57,-2.35,0.5997300782156528,0.008997633384167656,0.5,1.042179284566913,0.035331394947297125,0.30000000452353687,
0.16535258299999978,0.008,0.002,0.328,0.015,-0.007,0.032,-0.21,-5.72,-2.16,0.5992612606771915,0.01487561326455231,0.5,1.038258045499705,0.04413663413380082,0.30000000448759173,
0.17213082299999982,0.008,0.002,0.328,0.04,-0.006,0.05,-0.5,-9.01,-2.15,0.5991997420943874,0.015484878082751515,0.5,1.038030804995926,0.0450487758604442,0.30000000448584063,
0.17868018099999983,0.01,0.002,0.33,0.081,-0.001,0.076,-0.94,-11.49,-2.39,0.5991378791119452,0.016073507943519593,0.5,1.0339094084094174,0.04592992324304702,0.30000000444291247,
0.18701982500000014,0.012,0.002,0.332,0.121,0.0,0.069,-1.27,-12.88,-2.35,0.5990553205267173,0.01682293918429872,0.5,1.029720173460518,0.04705162320362928,0.3000000043997119,
0.19977474199999978,0.017,0.002,0.333,0.168,0.001,0.034,-1.57,-13.45,-2.3,0.5989226945742945,0.01796896341154435,0.5,1.0195189884788254,0.04876665148669256,0.3000000043163986,
0.21995735199999977,0.021,0.002,0.333,0.204,0.005,-0.017,-1.78,-13.28,-2.36,0.5986941690993729,0.01978179799336086,0.5,1.0109675035926202,0.05147878119546595,0.30000000425188356,
0.239718914,0.026,0.002,0.332,0.246,0.005,-0.063,-1.58,-12.98,-2.29,0.5984490357562552,0.02155610754817142,0.5,1.000445455548411,0.054132378598981595,0.30000000417875194,
0.25978493700000005,0.032,0.002,0.33,0.284,0.008,-0.098,-1.16,-13.11,-2.39,0.598178683717507,0.023356980563621645,0.5,0.9879249727337398,0.056824803771251264,0.30000000409727395,
0.2939245699999997,0.038,0.002,0.328,0.326,0.009,-0.12,-0.65,-13.8,-2.3,0.5976682950840354,0.026418916159314073,0.5,0.9747353992048905,0.06140048391450035,0.30000000401242466,
0.29983878100000005,0.045,0.002,0.325,0.374,0.008,-0.131,-0.26,-14.76,-2.04,0.5975742046737289,0.026949111839584015,0.5,0.960824632669196,0.062192556596746044,0.30000000392907483,
0.3196616169999995,0.054,0.002,0.323,0.426,0.006,-0.135,-0.2,-15.4,-1.99,0.5972430700437784,0.028725465003063153,0.5,0.9423553858690249,0.06484563164938746,0.3000000038110323,
0.33968353299999965,0.063,0.002,0.32,0.482,0.005,-0.13,-0.27,-15.41,-1.92,0.5968872203957247,0.030518628892596503,0.5,0.9238392790596167,0.06752291338486419,0.30000000370069885,
