Time,X,Y,Z,rx,ry,rz,Ux,Uy,Uz
6.346413613,-0.001,0.0,0.598,-0.4876089260266462,0.24139955682821596,0.55,-1.2897112748611814,0.30223752426360817,0.30000434819163996,
6.365690232,0.001,0.002,0.598,-0.4858454792493702,0.22994739310864218,0.598,-1.2672176814185312,0.22596084832396637,0.30002515876084473,
6.385653496,0.005,0.004,0.598,-0.48474276097662,0.22014605264252574,0.598,-1.2731746324806437,0.1915742954531838,0.3000252727702594,
6.405643464,0.008,0.007,0.598,-0.4837791869250362,0.21085269660836967,0.598,-1.279888772510362,0.1613455810907824,0.30002539955623037,
6.425637246,0.011,0.008,0.598,-0.4829080134332991,0.20525500311000014,0.598,-1.2839530739574163,0.20200186303715625,0.30002551189402465,
6.445631266,0.013,0.01,0.598,-0.4816072994880981,0.19627613444915612,0.598,-1.2833433030315848,0.17369003846776299,0.30002548086667497,
6.465743542,0.015,0.012,0.599,-0.48064065538314626,0.1900036066546918,0.598,-1.291078435728233,0.20642144142515004,0.30002413721328874,
6.485685587,0.016,0.014,0.6,-0.4796267647829227,0.18026761761352825,0.599,-1.2975192692846014,0.15071889070108332,0.3000240392892032,
6.505681277,0.017,0.016,0.601,-0.478321977990934,0.17175376412017615,0.599,-1.2949410793341318,0.12531698828726678,0.3000225534674883,
6.525649786,0.016,0.017,0.602,-0.4772652654030105,0.16334584155227874,0.601,-1.2946328942288279,0.10998044810554805,0.30002362990702686,
6.545640946,0.015,0.019,0.603,-0.47492717170938825,0.15243354195830605,0.602,-1.2676232082470855,0.043128635423555,0.30002293040402095,
6.565641642,0.012,0.021,0.604,-0.4732929347376482,0.1434252696688871,0.602,-1.2514420463813385,0.014854374169693386,0.3000212110402496,
6.585645676,0.008,0.023,0.605,-0.4720960338273172,0.13668529243656016,0.604,-1.2390297481909445,0.022539869452994833,0.3000219523510422,
6.605701209,0.003,0.025,0.605,-0.469800620530829,0.12585050971558917,0.605,-1.2043864355532703,-0.04556827617448555,0.3000223074369038,
6.625682354,-0.002,0.027,0.606,-0.4678736518857988,0.11672244819453717,0.605,-1.180887043061757,-0.07467990468736384,0.3000205246921005,
6.645652533,-0.009,0.029,0.606,-0.466587893309847,0.10762566291309128,0.606,-1.15939795948575,-0.1241123707374662,0.3000215114037271,
6.665640831,-0.017,0.031,0.606,-0.4608757679045518,0.09939863290975715,0.606,-1.061329167034695,-0.1262439257132061,0.30002038782342444,
6.685696841,-0.026,0.032,0.605,-0.45783058767103085,0.09021855188047549,0.606,-1.019439756860312,-0.15272354337510183,0.3000211661105539,
6.705635787,-0.036,0.034,0.605,-0.4546627061307064,0.0853135392634314,0.605,-0.9705610806203703,-0.10015293239291895,0.3000193509604432,
6.725800276,-0.048,0.036,0.603,-0.4524111978745365,0.07596933639028454,0.605,-0.9341876380354754,-0.1418890565305856,0.30002147558622216,
