Time,X,Y,Z,rx,ry,rz,Ux,Uy,Uz
6.029141903,0.072,-0.034,0.331,1.6,-1.2,0.3,-1.5,1.5,0.4433000000000004,
6.039056063,0.067,-0.03,0.331,1.6,-1.2,0.3,0.9980999999999982,-0.7589999999999999,-0.021700000000000018,
6.048977852,0.061,-0.027,0.331,1.6,-1.2,0.3,0.9872999999999998,-0.7760999999999982,-0.021700000000000018,
6.059133292,0.056,-0.023,0.33,1.6,-1.2,0.3,1.0058000000000016,-0.7638999999999999,-0.03600000000000003,
6.068930388,0.05,-0.02,0.33,1.6,-1.2,0.3,0.9949999999999999,-0.7810000000000016,-0.02100000000000002,
6.078974009,0.046,-0.017,0.33,1.6,-1.2,0.3,1.0277999999999998,-0.7830999999999982,-0.02100000000000002,
6.089063883,0.041,-0.014,0.33,1.6,-1.2,0.3,1.0162999999999982,-0.7852000000000016,-0.02100000000000002,
6.098994494,0.036,-0.011,0.33,1.6,-1.2,0.3,1.0198000000000016,-0.7872999999999983,-0.02100000000000002,
6.108918906,0.032,-0.009,0.33,1.6,-1.2,0.3,1.0375999999999999,-0.8037,-0.02100000000000002,
6.118951321,0.032,-0.009,0.33,1.6,-1.2,0.3,1.0976,-0.8337,-0.02100000000000002,
6.129073143,0.027,-0.006,0.331,1.6,-1.2,0.3,1.0260999999999982,-0.7908000000000015,-0.0067000000000000046,
6.138975859,0.023,-0.004,0.331,1.6,-1.2,0.3,1.0439,-0.8071999999999999,-0.021700000000000018,
6.149156571,0.019,-0.001,0.332,1.6,-1.2,0.3,1.0467,-0.7942999999999983,-0.007400000000000004,
6.159068585,0.016,0.0,0.332,1.6,-1.2,0.3,1.0638000000000016,-0.8250000000000016,-0.022400000000000017,
6.169065953,0.012,0.002,0.333,1.6,-1.2,0.3,1.0515999999999999,-0.8113999999999999,-0.008100000000000007,
6.179059029,0.01,0.01,0.341,1.6,-1.2,0.3,1.083,-0.7269999999999999,0.09130000000000008,
6.189095974,0.009,0.012,0.342,1.6,-1.2,0.3,1.0986999999999985,-0.8183999999999999,-0.01440000000000001,
6.199111939,0.005,0.014,0.345,1.6,-1.2,0.3,1.0565,-0.8197999999999999,0.013499999999999221,
6.209048271,0.004,0.015,0.345,1.6,-1.2,0.3,1.1022000000000016,-0.8355000000000015,-0.031499999999999986,
6.218984127,0.002,0.016,0.348,1.6,-1.2,0.3,1.0886,-0.8361999999999983,0.011400000000000049,
6.228960991,0.001,0.016,0.349,1.6,-1.2,0.3,1.1042999999999983,-0.8512,-0.019299999999999977,
6.23894763,0.0,0.017,0.352,1.6,-1.2,0.3,1.1050000000000015,-0.8369000000000015,0.008600000000000052,
6.249155045,0.0,0.017,0.352,1.6,-1.2,0.3,1.1199999999999999,-0.8518999999999999,-0.03639999999999999,
6.259110689,-0.001,0.016,0.354,1.6,-1.2,0.3,1.1057000000000015,-0.8661999999999983,-0.007799999999999967,
6.269077778,-0.001,0.016,0.355,1.6,-1.2,0.3,1.1206999999999998,-0.8512,-0.02349999999999998,
6.279077769,-0.001,0.015,0.357,1.6,-1.2,0.3,1.1206999999999998,-0.8655000000000015,-0.009899999999999964,
6.289040089,0.0,0.014,0.359,1.6,-1.2,0.3,1.1349999999999982,-0.8647999999999982,-0.01129999999999997,
6.298934937,0.0,0.012,0.361,1.6,-1.2,0.3,1.1199999999999999,-0.8784,-0.012699999999999968,
6.309041024,0.001,0.01,0.362,1.6,-1.2,0.3,1.1342999999999983,-0.877,-0.02839999999999998,
6.31906581,0.003,0.008,0.363,1.6,-1.2,0.3,1.1479000000000001,-0.8755999999999999,-0.029099999999999987,
6.329040289,0.005,0.004,0.365,1.6,-1.2,0.3,1.1465,-0.9027999999999999,-0.015499999999999972,
6.338993073,0.008,0.002,0.367,1.6,-1.2,0.3,1.1594000000000018,-0.8714,-0.01689999999999997,
6.348982573,0.011,0.0,0.368,1.6,-1.2,0.3,1.1572999999999984,-0.87,-0.03259999999999999,
6.359220028,0.012,-0.002,0.369,1.6,-1.2,0.3,1.1266000000000016,-0.8685999999999999,-0.03329999999999999,
6.369132281,0.016,-0.006,0.37,1.6,-1.2,0.3,1.1688,-0.8957999999999999,-0.03399999999999999,
