Time,X,Y,Z,Vx,Vy,Vz,r,p,y,rx,ry,rz,Ux,Uy,Uz
0.5993549820000004,0.221,-0.298,0.317,1.077,-1.321,-0.084,12.77,-14.79,0.64,0.5,1.6,-1.2,1.4999999911719404,-1.4999946923899559,0.3000000918596033,
0.6197834020000004,0.243,-0.325,0.316,1.134,-1.37,-0.064,11.85,-14.0,0.63,0.5,1.6,-1.2,1.4999999876214836,-1.4999871922916095,0.30000008708759685,
0.6403703690000002,0.259,-0.353,0.322,1.165,-1.416,0.003,10.63,-12.97,0.49,0.5,1.6,-1.2,1.499999999766151,-1.4999996209695332,0.30000000082408035,
0.6594011780000004,0.283,-0.382,0.322,1.214,-1.455,0.022,9.43,-12.16,0.51,0.5,1.6,-1.2,1.4999999995027689,-1.4999982113662684,0.30000000079034056,
0.679421187,0.308,-0.411,0.323,1.26,-1.49,0.042,8.17,-11.3,0.55,0.5,1.6,-1.2,1.499999992482704,-1.4999272635520677,0.300000011212913,
0.6993703839999998,0.33,-0.439,0.332,1.282,-1.501,0.126,6.66,-10.11,0.49,0.5,1.6,-1.2,1.4999999997146838,-1.474926310883585,0.30000000040670377,
0.720306635,0.355,-0.468,0.339,1.313,-1.516,0.174,5.44,-9.1,0.53,0.5,1.6,-1.2,1.4999999993433988,-1.4108248842579187,0.3000000008875839,
0.739448071,0.382,-0.498,0.342,1.344,-1.534,0.177,4.53,-8.16,0.72,0.5,1.6,-1.2,1.4999999996491906,-1.3445144481495972,0.3000000007569861,
0.7593839170000001,0.409,-0.529,0.346,1.372,-1.549,0.178,3.81,-7.19,0.93,0.5,1.6,-1.2,1.4999999751621038,-1.2759792109000485,0.3000000767290538,
0.7794108389999996,0.437,-0.56,0.349,1.396,-1.561,0.178,3.23,-6.19,1.14,0.5,1.6,-1.2,1.4999999723616002,-1.2074643536819611,0.3000000788050262,
0.7993624210000005,0.465,-0.588,0.358,1.415,-1.549,0.208,2.48,-5.16,1.31,0.5,1.6,-1.2,1.4999999644559399,-1.145574909893569,0.30000007882839586,
0.8480463030000003,0.487,-0.601,0.342,1.414,-1.469,0.098,1.48,-4.41,1.66,0.5,1.6,-1.2,1.499999955773125,-1.1168399573566432,0.3000000816333032,
0.8533566000000006,0.519,-0.626,0.336,1.435,-1.452,0.047,0.7,-3.79,2.03,0.5,1.6,-1.2,1.4999999366285692,-1.0615800405363478,0.3000000828091126,
0.8643674849999998,0.549,-0.653,0.333,1.446,-1.441,0.017,-0.12,-3.2,2.34,0.5,1.6,-1.2,1.4999999068344863,-1.0018990466777526,0.3000000828247771,
0.8793597220000002,0.576,-0.68,0.331,1.454,-1.432,0.0,-0.87,-2.63,2.59,0.5,1.6,-1.2,1.4999998609970577,-0.9422179115573527,0.30000008264759126,
0.8993618489999999,0.59,-0.708,0.342,1.446,-1.42,0.061,-1.61,-1.9,2.76,0.5,1.6,-1.2,1.4999998254834828,-0.8803262796903449,0.30000008092434854,
0.9198355679999999,0.622,-0.733,0.344,1.453,-1.404,0.058,-2.27,-1.44,3.1,0.5,1.6,-1.2,1.4999996958600346,-0.8250658501619248,0.300000080395005,
0.9393513200000001,0.649,-0.761,0.346,1.455,-1.392,0.058,-3.0,-0.98,3.41,0.5,1.6,-1.2,1.499999492892024,-0.7631741344472632,0.3000000811373081,
0.9593715669999998,0.68,-0.786,0.343,1.46,-1.372,0.032,-3.83,-0.61,3.81,0.5,1.6,-1.2,1.499999051588385,-0.7079136590233539,0.30000008122187255,
0.9794828889999998,0.701,-0.813,0.348,1.449,-1.357,0.052,-4.69,-0.13,4.07,0.5,1.6,-1.2,1.4999984570926055,-0.6482323344877623,0.30000007865578715,
0.9994008540000001,0.732,-0.838,0.345,1.451,-1.331,0.034,-5.55,0.11,4.41,0.5,1.6,-1.2,1.4999959294549485,-0.5929718432524957,0.30000007586283706,
1.0502409940000001,0.744,-0.865,0.356,1.42,-1.311,0.09,-6.38,0.56,4.56,0.5,1.6,-1.2,1.4999999347372843,-0.5332905451192154,0.30000000072545124,
1.0554559230000002,0.778,-0.889,0.353,1.442,-1.277,0.063,-7.23,0.4,4.85,0.5,1.6,-1.2,1.4999996714233685,-0.4802404517970124,0.30000000072579136,
1.060636282,0.808,-0.912,0.35,1.442,-1.242,0.028,-8.07,0.34,5.16,0.5,1.6,-1.2,1.4999971049551883,-0.42940077886017597,0.30000000096983304,
1.0794351100000004,0.826,-0.934,0.357,1.409,-1.202,0.073,-8.82,0.6,5.41,0.5,1.6,-1.2,1.4999993473787196,-0.3807715269695646,0.30000000010740185,
