Time,X,Y,Z,Vx,Vy,Vz,r,p,y,rx,ry,rz,Ux,Uy,Uz
0.0,0.004,0.001,0.539,-0.009,-0.008,-0.004,-0.04,0.15,3.49,0.6,0.0,0.55,1.0502550226086755,0.04838155521109899,0.2908096155565239,
0.019645690999999132,0.004,0.001,0.539,-0.01,-0.008,-0.004,-0.05,0.15,3.46,0.5999894870216138,0.0035361406591766097,0.55,1.0498918474875365,0.05365870272175675,0.2908096155513714,
0.06628990099999932,0.004,0.002,0.54,-0.012,-0.006,0.001,-0.06,0.16,3.32,0.5998807264792785,0.011928986918760957,0.55,1.0488818683138998,0.06454812567360986,0.29059419882892,
0.11147761299999992,0.003,0.002,0.54,-0.013,-0.005,0.002,-0.05,0.07,3.2,0.5996641554938351,0.020050965381265752,0.55,1.0496563173692117,0.07660483238814142,0.29059419883953236,
0.1506633759999998,0.003,0.002,0.54,-0.012,-0.005,0.007,0.02,-0.77,3.1,0.5993870520544172,0.027082456254626214,0.55,1.0484807807554999,0.0870129456555214,0.29059419882287607,
0.19171142599999946,0.003,0.001,0.54,-0.007,-0.004,0.0,0.08,-2.82,3.05,0.5990075528395696,0.03443192105176797,0.55,1.0470924290603185,0.09946955963698932,0.29059419880322135,
0.22769284199999973,0.003,0.001,0.54,0.003,-0.003,-0.022,0.12,-5.81,3.05,0.5986002772653687,0.04085721221502342,0.55,1.0457442759571896,0.10892922869918725,0.29059419878422454,
0.2635760299999994,0.004,0.001,0.539,0.025,-0.001,-0.044,0.12,-9.03,3.12,0.5981246061059394,0.047245975108658196,0.55,1.0423289168268866,0.11831171748977531,0.29080961544498474,
0.2990467549999991,0.005,0.001,0.538,0.054,0.0,-0.085,0.09,-12.06,3.26,0.5975868051797496,0.053539968950440935,0.55,1.0388117344325527,0.1275321852535063,0.2910250321048305,
0.33471226699999956,0.007,0.002,0.536,0.091,0.004,-0.127,0.06,-14.36,3.39,0.5969769992541775,0.059843770677696584,0.55,1.0332159975819295,0.13513589904548293,0.2914558654456949,
0.37046861599999925,0.012,0.0,0.533,0.14,-0.001,-0.183,0.15,-15.8,3.68,0.5962980241514363,0.06613651868318295,0.55,1.0216510214636205,0.14752345787976118,0.29210211541798803,
0.3802118299999995,0.015,0.0,0.528,0.184,0.002,-0.236,0.25,-16.18,3.92,0.5961010264127221,0.0678460373751106,0.55,1.0152874494415514,0.15001110992496997,0.29317919888041155,
0.38789820599999913,0.02,0.0,0.522,0.223,0.004,-0.3,0.38,-15.73,4.08,0.5959415817733478,0.06919283314554031,0.55,1.0051284345025338,0.15196954782544106,0.29447169900780307,
0.39253425599999936,0.027,0.0,0.514,0.267,0.006,-0.364,0.59,-14.8,4.3,0.5958440533424223,0.0700045205459555,0.55,0.9912342077340793,0.1531493915159396,0.2961950325159625,
0.39601731299999976,0.032,0.0,0.506,0.305,0.008,-0.413,0.71,-14.04,4.41,0.595769933517266,0.070613944569789,0.55,0.9812989192763785,0.1540349392615316,0.2979183660802252,
0.39960598899999944,0.039,0.0,0.497,0.344,0.008,-0.457,0.76,-13.86,4.56,0.5956935661085034,0.07124184855417807,0.55,0.9674602608077222,0.1549473400817084,0.29985711631846906,
0.4028260709999998,0.046,0.0,0.487,0.384,0.008,-0.489,0.69,-14.33,4.63,0.5956235273168298,0.07180453482647574,0.55,0.953639198351332,0.15576445052219448,0.30201128327878823,
0.4059278959999997,0.054,0.0,0.477,0.425,0.01,-0.526,0.55,-15.27,4.77,0.5955558572105495,0.07234645909976156,0.55,0.9378755889796242,0.1565513408840711,0.30416545023039737,
0.4093909259999995,0.064,0.0,0.466,0.471,0.011,-0.567,0.42,-16.33,4.96,0.5954803069753969,0.07295149001418033,0.55,0.9181942238306445,0.15742986400365316,0.30653503386893394,
0.41495919199999953,0.073,0.001,0.454,0.517,0.014,-0.604,0.3,-17.03,5.06,0.5953561707121903,0.07392302540968881,0.55,0.9003393328434836,0.15723195655296443,0.3091200343187748,
0.41836810099999955,0.085,0.001,0.442,0.569,0.017,-0.635,0.37,-17.07,5.25,0.5952799742906263,0.07451770419776996,0.55,0.876760214182725,0.1580948158758723,0.3117050348259903,
0.4223361009999991,0.096,0.001,0.429,0.617,0.02,-0.675,0.56,-16.34,5.44,0.5951900294939615,0.07520928644383128,0.55,0.8550959168703558,0.15909784513295816,0.31450545205846137,
0.4393050669999994,0.109,0.002,0.415,0.665,0.023,-0.698,0.81,-14.86,5.5,0.5947966631634982,0.07816236212424935,0.55,0.8287728415480049,0.16177009543294157,0.3175212860034354,
0.45931339199999943,0.123,0.002,0.401,0.717,0.024,-0.7,1.06,-12.84,5.43,0.5943126787082106,0.0816337555705338,0.55,0.80028856742987,0.166794227557119,0.32053711995516915,
0.4795434469999993,0.137,0.002,0.387,0.761,0.024,-0.675,1.24,-10.77,5.37,0.5938016131023515,0.08513168558328826,0.55,0.7717529747096087,0.17184918539721747,0.3235529539171164,
0.4992549419999994,0.153,0.003,0.374,0.803,0.023,-0.635,1.31,-8.94,5.26,0.593282489038625,0.08852782327354113,0.55,0.7393149043191035,0.17514193689528418,0.3263533711702363,
0.5196280479999995,0.168,0.003,0.363,0.833,0.016,-0.589,1.25,-7.41,5.11,0.5927242968950651,0.09202502733469609,0.55,0.7087455611127842,0.18018058711019846,0.3287229550040081,
0.5408477779999998,0.184,0.002,0.352,0.857,0.011,-0.538,1.02,-6.11,5.07,0.5921191645489179,0.09565280627000577,0.55,0.6761303406048316,0.18700665233821065,0.33109253884323925,
0.5592937469999999,0.199,0.002,0.343,0.876,0.007,-0.482,0.74,-5.11,5.09,0.5915737648612054,0.09879388285234462,0.55,0.645617591302546,0.19151804842054057,0.33303128925986747,
0.5809276099999998,0.216,0.002,0.334,0.897,0.006,-0.421,0.42,-4.37,5.2,0.590910939794029,0.10246230255287322,0.55,0.6109454181860482,0.19677856743465638,0.3349700396787417,
0.5997066499999999,0.233,0.002,0.327,0.912,0.006,-0.354,0.16,-3.72,5.34,0.5903155910324692,0.10563279631581313,0.55,0.5764419682412728,0.20131789046407947,0.33647794865115277,
0.6192255019999999,0.251,0.002,0.32,0.927,0.006,-0.284,-0.03,-3.04,5.34,0.5896766629873966,0.10891378308247887,0.55,0.5399004174888645,0.2060081323259417,0.3379858657229249,
0.6393156049999993,0.269,0.002,0.316,0.935,0.006,-0.212,-0.2,-2.24,5.36,0.5889980583532379,0.11227528791176536,0.55,0.5032794305408312,0.21080585944692837,0.3388475326210201,
0.6627905369999993,0.286,0.003,0.313,0.933,0.01,-0.141,-0.42,-1.28,5.53,0.5881776289138367,0.11618213838326855,0.55,0.46829933053629497,0.2147642070143754,0.33949378279455633,
0.6792569159999999,0.303,0.002,0.311,0.934,0.01,-0.076,-0.68,-0.38,5.55,0.587585337938036,0.11890935263594477,0.55,0.4338424718685685,0.22025113907649135,0.33992461624353765,
0.6992661949999999,0.322,0.003,0.31,0.934,0.013,-0.033,-1.07,0.38,5.67,0.5868458894236845,0.12220736980361777,0.55,0.3951680399691627,0.22332732623626414,0.3401400329679163,
0.7193350789999995,0.337,0.004,0.31,0.909,0.022,0.01,-1.51,1.14,5.89,0.5860830111711112,0.12549752974199704,0.55,0.36424685308214055,0.22638445612261274,0.3401400329677421,
0.7392494679999997,0.354,0.004,0.311,0.896,0.029,0.046,-1.83,1.69,6.11,0.5853049709505211,0.12874434604052953,0.55,0.3294044556538866,0.23097994044799758,0.3399246162429645,
0.7593231199999995,0.372,0.005,0.312,0.888,0.036,0.076,-1.98,2.13,6.24,0.5844996024821161,0.13199855709600977,0.55,0.2925628175815683,0.23397024437854674,0.3397091995182546,
0.7792577739999995,0.386,0.005,0.314,0.866,0.039,0.101,-2.0,2.66,6.33,0.5836788018646676,0.1352112582759087,0.55,0.2634919621868175,0.23850160428447814,0.3392783660689626,
