Time,X,Y,Z,rx,ry,rz,Ux,Uy,Uz
6.406610727,-0.013,0.017,0.596,1.0301061740696429,0.5200551453598337,0.55,1.4999999991332287,1.2264629702316239,0.3000310406625225,
6.4264037609999995,-0.011,0.015,0.596,1.0250903624355419,0.5201574711429809,0.55,1.4999999991724735,1.231017407203722,0.30002954113145985,
6.446318626,-0.01,0.013,0.595,1.020315065447859,0.5209378694628212,0.596,1.499999995981927,1.2471496788725467,0.30014461717109603,
6.466323376,-0.009,0.011,0.595,1.0134538782104314,0.5211753075094239,0.595,1.4999999963501693,1.2539419513534213,0.30012755369777877,
6.486314535,-0.008,0.01,0.595,1.008093696987733,0.5214090288409291,0.595,1.4999999964437118,1.2568688918430075,0.30012321357243393,
6.506292105,-0.006,0.008,0.595,1.003475613604767,0.5219620003785124,0.595,1.4999999965213964,1.2664346284062995,0.3001200638533464,
6.526450395,-0.005,0.007,0.596,0.9982353656136815,0.5223148146944754,0.595,1.4999999967686164,1.2741877358759899,0.3001101254410982,
6.546518564,-0.003,0.007,0.597,0.9929894608652301,0.5226611461604538,0.595,1.4999999969875912,1.275245694058989,0.30010135248339254,
6.566358328,-0.001,0.007,0.598,0.9882639779793545,0.5233708281894649,0.597,1.4999999970391773,1.2837289045684348,0.30009894002695214,
6.5863685610000005,0.005,0.009,0.598,0.9818785229645912,0.5240396636023006,0.598,1.4999999971509403,1.2816772376657082,0.30009349687452885,
6.606378794,0.01,0.011,0.599,0.9765204880928601,0.5245668517844743,0.598,1.4999999974194935,1.2783157571638504,0.30008321867824006,
6.626300573,0.015,0.014,0.601,0.9722586350722816,0.5246293445573411,0.599,1.4999999975971836,1.2645654854165147,0.30007661169085964,
6.646373272,0.022,0.017,0.602,0.9668304084180647,0.5245478468454611,0.601,1.499999997718456,1.2509747557745485,0.30007154884736914,
6.66633749,0.03,0.022,0.603,0.9616898645438493,0.5248796322967226,0.601,1.4999999980339376,1.238439969603172,0.30006057341198816,
6.686335802,0.038,0.027,0.604,0.9559429046731682,0.5251640900266061,0.603,1.499999998183104,1.222922067567301,0.3000543328614238,
6.706390858,0.049,0.033,0.606,0.9483497177282363,0.525253133152741,0.604,1.4999999983436916,1.2047252794367838,0.30004530468671586,
6.726402998,0.059,0.041,0.607,0.9424028045196226,0.5254835373978843,0.604,1.4999999984515549,1.183614121670535,0.3000401254228451,
6.746352196,0.071,0.049,0.607,0.9339920197503117,0.5259396342736139,0.607,1.4999999985579264,1.163271389775176,0.30003368892927146,
6.7663516999999995,0.084,0.058,0.606,0.9282291328084645,0.5261485627164114,0.607,1.4999999983954637,1.1398193323822636,0.3000347734901859,
6.78631401,0.097,0.068,0.606,0.9215396344952014,0.5263617841451963,0.607,1.4999999982540781,1.1133331479261719,0.3000335559126165,
6.80632925,0.112,0.08,0.605,0.9150469660282031,0.5262335017221423,0.606,1.499999998026261,1.0757861361190473,0.30003267367840963,
6.826311111,0.128,0.092,0.603,0.9112929288180363,0.526929019887763,0.605,1.4999999978270013,1.0556080341171072,0.30003459271328325,
6.846297025,0.146,0.106,0.605,0.9051229438631581,0.5271955879711667,0.605,1.4999999976993454,1.0190176956959307,0.30002983717490184,
6.86632657,0.165,0.119,0.604,0.8979443973272437,0.5274069137105302,0.605,1.4999999965895434,0.9859879224139578,0.30003045365809805,
6.88632369,0.183,0.133,0.601,0.8938764052526404,0.5271962237306392,0.604,1.4999999958602623,0.9391863557798631,0.3000346594032977,
6.906310081,0.203,0.149,0.598,0.8882008819797161,0.5273121091257235,0.604,1.4999999918507791,0.8963925484354841,0.30004149430897986,
6.926340103,0.223,0.165,0.594,0.8795569129209816,0.5278600991339994,0.598,1.498359150604228,0.8587419674715336,0.3000003672151178,
6.9463508130000005,0.244,0.182,0.592,0.872316291632813,0.5281655102830293,0.594,1.3985930738906114,0.8180898981557122,0.30003141679984474,
6.966320276,0.266,0.2,0.589,0.8657680557647556,0.5283949557694241,0.594,1.3119537380402047,0.7707665138807976,0.3000365248554175,
6.986656904,0.289,0.218,0.587,0.8585769853787257,0.5290810461695971,0.589,1.199458116710445,0.7298964026498239,0.300030391640026,
7.006384134,0.313,0.236,0.585,0.8534897454697714,0.5293690160625668,0.587,1.1302786467280652,0.6852707053231402,0.3000307092963731,
7.02635026,0.337,0.255,0.584,0.8468584898066999,0.5297446490201432,0.587,1.036856386376589,0.6361587752670339,0.3000329925448116,
7.046361923,0.367,0.269,0.589,0.7193946233413216,0.5198941073048189,0.584,-1.1067402785899085,0.4423493023810408,0.3000188684083759,
7.066292047,0.392,0.287,0.588,0.662291369750268,0.5157184285658544,0.589,-1.4999999981973169,0.33410268460295023,0.3000338380585924,
7.086290598,0.418,0.305,0.588,0.6140313396097644,0.5125160187492795,0.589,-1.4999999978618097,0.26789549456843437,0.30006284464964916,
7.106293917,0.445,0.324,0.587,0.6032428007329584,0.5118460542159218,0.588,-1.4999999979241336,0.22905676331595892,0.30005116057918135,
7.1263237,0.477,0.339,0.594,0.6095136749338154,0.5129165315838631,0.587,-1.4999999630425098,0.23699012860264307,0.3000243404464795,
7.146369695,0.506,0.356,0.598,0.5715342548707966,0.5103452353303704,0.587,-1.4999999988834374,0.17928910768722042,0.3000159679397375,
7.16629982,0.536,0.373,0.601,0.6005890183518678,0.5140666531385494,0.598,-0.819382579876798,0.2256970420039042,0.3000213321170415,
7.186288118,0.567,0.389,0.602,0.6232170201808359,0.5170663590778016,0.601,0.108798447872252,0.2725144007202055,0.3000002443180941,
7.206299066,0.593,0.404,0.604,0.6156141024727553,0.51728164447544,0.601,0.06949492806153115,0.23806662438623105,0.3000002189892794,
7.226340055,0.617,0.418,0.605,0.6390723043828452,0.5205640838635248,0.604,0.8790906638580332,0.2772943271457231,0.3000277287470777,
7.24631238,0.639,0.431,0.606,0.6364778399478932,0.5210339799489331,0.605,1.0445207050278407,0.26193812936052735,0.30002857862677823,
