Time,X,Y,Z,Vx,Vy,Vz,r,p,y,rx,ry,rz,Ux,Uy,Uz
0.0,0.005,-0.006,0.326,-0.089,0.009,-0.007,-0.37,-2.46,-0.66,0.6,0.0,0.5,1.048306653991338,0.0596353635618682,0.30000000457690346,
0.01922726700000066,0.003,-0.005,0.325,-0.081,0.011,-0.01,-0.33,-2.39,-0.65,0.5999898259437828,0.0034608275024371085,0.5,1.0518489863644496,0.06319246983082037,0.3000000046103779,
0.03927183200000073,0.001,-0.005,0.325,-0.074,0.011,-0.009,-0.27,-2.3,-0.67,0.5999581767301132,0.007068267676394163,0.5,1.055339123570011,0.06856904840478846,0.30000000463793025,
0.05919218100000023,0.0,-0.005,0.325,-0.066,0.012,-0.007,-0.2,-2.33,-0.65,0.5999052017370388,0.010652339316308478,0.5,1.0568450728930383,0.07390362436679657,0.3000000046498531,
0.07922482500000072,-0.001,-0.005,0.325,-0.059,0.012,0.0,-0.15,-3.18,-0.69,0.5998303474869284,0.01425508099786548,0.5,1.0583105075914807,0.07925879297491882,0.300000004661468,
0.09921407700000007,-0.001,-0.005,0.325,-0.043,0.012,0.013,-0.22,-5.33,-0.62,0.59973405148709,0.017847965765217518,0.5,1.0577901573548898,0.08459210232976308,0.30000000465738635,
0.11920213700000026,-0.001,-0.004,0.326,-0.019,0.013,0.033,-0.44,-8.28,-0.49,0.5996161957331225,0.021438069052306375,0.5,1.0572318717571825,0.08830639605711724,0.30000000464738497,
0.13927126000000012,-0.001,-0.004,0.326,0.015,0.015,0.054,-0.78,-11.06,-0.48,0.5994761888482447,0.0250396323281169,0.5,1.0566331787589125,0.09363812183460615,0.3000000046426947,
0.1593399050000004,-0.001,-0.004,0.328,0.061,0.018,0.079,-1.11,-12.91,-0.49,0.5993144557024322,0.028637480111617226,0.5,1.0559962701858843,0.09895707762740343,0.30000000462648135,
0.17924046500000035,0.001,-0.004,0.33,0.117,0.019,0.108,-1.24,-13.7,-0.43,0.59913258686204,0.03220108798339073,0.5,1.0514293292230705,0.10421821537610758,0.30000000457941256,
0.19927787800000019,0.003,-0.004,0.333,0.172,0.021,0.138,-1.18,-13.81,-0.36,0.5989279235665748,0.03578456906742253,0.5,1.0468199074069444,0.10950146579915122,0.3000000045267031,
0.2191944130000003,0.007,-0.003,0.336,0.226,0.026,0.162,-1.08,-13.95,-0.37,0.5987030206773981,0.039341301148134986,0.5,1.03827946617232,0.11313037710399902,0.3000000044438712,
0.23969507199999995,0.013,-0.002,0.339,0.281,0.029,0.186,-1.03,-14.47,-0.37,0.5984493380605552,0.0429965132598118,0.5,1.0257806184999492,0.11689681358964733,0.300000004331708,
0.25967907900000053,0.019,-0.002,0.344,0.339,0.03,0.215,-1.12,-15.45,-0.3,0.5981801399602673,0.04655331914745878,0.5,1.0132636057180269,0.12211886371912223,0.3000000042106459,
0.2792403700000001,0.026,-0.002,0.349,0.397,0.033,0.235,-1.36,-16.48,-0.23,0.5978957120949937,0.05002837661157681,0.5,0.9987785043868094,0.1272138185917738,0.30000000407755895,
0.29934501700000027,0.034,-0.001,0.354,0.453,0.037,0.235,-1.64,-17.17,-0.11,0.5975820600676867,0.05359281724195433,0.5,0.9822837563580225,0.13082491056400503,0.30000000393329884,
0.3194410800000007,0.044,0.0,0.359,0.512,0.044,0.226,-1.83,-17.17,-0.09,0.5972468157958439,0.057147943398002644,0.5,0.9618537007962299,0.1344149845425408,0.3000000037659041,
0.3392622470000006,0.054,0.0,0.364,0.565,0.051,0.216,-1.74,-16.32,0.08,0.5968948286339807,0.06064627736217272,0.5,0.9413991213848726,0.13952244680109774,0.3000000036039424,
0.35927987100000003,0.065,0.001,0.368,0.616,0.056,0.205,-1.41,-14.9,0.28,0.5965179786864521,0.06417059566524917,0.5,0.9189486954130488,0.14305285670667983,0.30000000343933514,
