Time,X,Y,Z,rx,ry,rz,Ux,Uy,Uz
6.00055027,0.018,-0.02,0.333,1.6,-1.2,0.3,-1.5,1.5,0.4719000000000005,
6.010362387,0.015,-0.018,0.333,1.6,-1.2,0.3,1.0644999999999984,-0.7973999999999999,-0.02310000000000002,
6.020450354,0.01,-0.015,0.332,1.6,-1.2,0.3,1.0380000000000016,-0.7844999999999983,-0.03740000000000003,
6.031529188,0.007,-0.013,0.332,1.6,-1.2,0.3,1.0700999999999983,-0.8009,-0.022400000000000017,
6.040248632,0.003,-0.011,0.331,1.6,-1.2,0.3,1.0579,-0.8023,-0.03670000000000003,
6.050099373,0.001,-0.009,0.331,1.6,-1.2,0.3,1.0893,-0.8037,-0.021700000000000018,
6.060119152,-0.002,-0.007,0.331,1.6,-1.2,0.3,1.0764000000000016,-0.8050999999999999,-0.021700000000000018,
6.070326567,-0.004,-0.004,0.332,1.6,-1.2,0.3,1.0928,-0.7922000000000016,-0.007400000000000004,
6.080221415,-0.007,-0.002,0.332,1.6,-1.2,0.3,1.0799000000000016,-0.8085999999999999,-0.022400000000000017,
6.090395451,-0.01,0.0,0.334,1.6,-1.2,0.3,1.0819999999999983,-0.8099999999999999,0.006200000000000008,
6.100115776,-0.012,0.001,0.333,1.6,-1.2,0.3,1.0984,-0.8257000000000015,-0.03810000000000004,
6.110209703,-0.014,0.002,0.334,1.6,-1.2,0.3,1.0997999999999999,-0.8263999999999982,-0.008800000000000006,
6.12030077,-0.016,0.004,0.334,1.6,-1.2,0.3,1.1012,-0.8127999999999999,-0.02380000000000002,
6.130328655,-0.017,0.005,0.335,1.6,-1.2,0.3,1.1169000000000016,-0.8285000000000015,-0.009500000000000008,
6.140245438,-0.019,0.006,0.335,1.6,-1.2,0.3,1.1033,-0.8291999999999983,-0.024500000000000022,
6.150306463,-0.021,0.007,0.336,1.6,-1.2,0.3,1.1046999999999998,-0.8299000000000015,-0.010200000000000008,
6.160105944,-0.022,0.008,0.336,1.6,-1.2,0.3,1.1203999999999983,-0.8305999999999982,-0.02520000000000002,
6.170123339,-0.023,0.009,0.336,1.6,-1.2,0.3,1.1211000000000015,-0.8313000000000015,-0.02520000000000002,
6.180126667,-0.024,0.009,0.336,1.6,-1.2,0.3,1.1217999999999984,-0.8462999999999998,-0.02520000000000002,
6.190147877,-0.024,0.009,0.336,1.6,-1.2,0.3,1.1368,-0.8462999999999998,-0.02520000000000002,
6.200137854,-0.025,0.009,0.335,1.6,-1.2,0.3,1.1225000000000016,-0.8462999999999998,-0.039500000000000035,
6.21022892,-0.024,0.008,0.334,1.6,-1.2,0.3,1.1517999999999984,-0.8605999999999983,-0.03880000000000003,
6.220152617,-0.024,0.008,0.334,1.6,-1.2,0.3,1.1368,-0.8455999999999999,-0.02380000000000002,
6.230125904,-0.023,0.007,0.332,1.6,-1.2,0.3,1.1511000000000016,-0.8599000000000016,-0.052400000000000044,
6.240135908,-0.023,0.005,0.331,1.6,-1.2,0.3,1.1360999999999999,-0.8734999999999998,-0.03670000000000003,
6.250112534,-0.021,0.003,0.33,1.6,-1.2,0.3,1.1646999999999998,-0.8720999999999999,-0.03600000000000003,
6.260144711,-0.02,0.001,0.329,1.6,-1.2,0.3,1.1489999999999982,-0.8706999999999999,-0.035300000000000026,
6.270145655,-0.017,0.001,0.328,1.6,-1.2,0.3,1.1769000000000016,-0.8406999999999999,-0.034600000000000034,
6.280150414,-0.016,-0.001,0.327,1.6,-1.2,0.3,1.1461999999999983,-0.8692999999999967,-0.03390000000000003,
6.290239096,-0.013,-0.004,0.325,1.6,-1.2,0.3,1.1741000000000017,-0.8822000000000016,-0.04750000000000004,
6.300121546,-0.01,-0.007,0.323,1.6,-1.2,0.3,1.1719999999999984,-0.8800999999999983,-0.046100000000000044,
6.310092211,-0.005,-0.009,0.321,1.6,-1.2,0.3,1.1985000000000017,-0.8637,-0.04470000000000004,
6.3200593,-0.004,-0.013,0.319,1.6,-1.2,0.3,1.1377999999999984,-0.8909,-0.04330000000000004,
6.330201149,0.0,-0.017,0.317,1.6,-1.2,0.3,1.18,-0.8881,-0.041900000000000034,
6.340133667,0.003,-0.021,0.315,1.6,-1.2,0.3,1.1628999999999985,-0.8853000000000001,-0.040500000000000036,
6.350128651,0.007,-0.025,0.312,1.6,-1.2,0.3,1.1751,-0.8825000000000001,-0.053400000000000045,
6.360066176,0.011,-0.03,0.31,1.6,-1.2,0.3,1.1723000000000001,-0.8940000000000017,-0.03700000000000003,
6.372119427,0.017,-0.035,0.308,1.6,-1.2,0.3,1.1981000000000002,-0.8904999999999984,-0.035600000000000034,
6.380217791,0.021,-0.041,0.305,1.6,-1.2,0.3,1.1653,-0.9013000000000001,-0.04850000000000004,
6.390082359,0.027,-0.046,0.303,1.6,-1.2,0.3,1.1911,-0.8828000000000016,-0.03210000000000003,
6.400070667,0.033,-0.052,0.301,1.6,-1.2,0.3,1.1869,-0.8936,-0.030700000000000026,
6.410030365,0.043,-0.055,0.3,1.6,-1.2,0.3,1.2399000000000002,-0.8464999999999984,-0.015000000000000013,
6.420179606,0.048,-0.061,0.299,1.6,-1.2,0.3,1.1614000000000018,-0.8873000000000001,-0.014300000000000012,
6.430134296,0.055,-0.067,0.296,1.6,-1.2,0.3,1.1864999999999986,-0.8831,-0.042200000000000036,
6.440181255,0.062,-0.074,0.294,1.6,-1.2,0.3,1.1816000000000018,-0.8932000000000017,-0.025800000000000024,
6.4502244,0.07,-0.081,0.291,1.6,-1.2,0.3,1.191,-0.8882999999999984,-0.03870000000000003,
6.460083246,0.079,-0.089,0.289,1.6,-1.2,0.3,1.1996999999999984,-0.8977,-0.02230000000000002,
6.47013545,0.088,-0.096,0.286,1.6,-1.2,0.3,1.1934000000000018,-0.8778000000000016,-0.03520000000000003,
6.480197907,0.098,-0.105,0.283,1.6,-1.2,0.3,1.2014,-0.9014999999999984,-0.03310000000000003,
6.490193367,0.108,-0.113,0.28,1.6,-1.2,0.3,1.1944000000000001,-0.8809,-0.030999999999999236,
6.500139713,0.112,-0.121,0.278,1.6,-1.2,0.3,1.1016,-0.8753000000000001,-0.014600000000000052,
6.510149002,0.122,-0.13,0.275,1.6,-1.2,0.3,1.184599999999997,-0.8840000000000017,-0.027500000000000066,
6.520071507,0.13,-0.138,0.273,1.6,-1.2,0.3,1.1490000000000002,-0.8634,-0.01110000000000005,
