Time,X,Y,Z,rx,ry,rz,Ux,Uy,Uz
6.243711233,0.0,-0.005,0.596,1.73603773239991,0.4716560193708335,0.55,1.4999999986914452,1.0661738593906185,0.300094339505352,
6.26322341,0.001,-0.002,0.596,1.7273798053211233,0.47416905757327293,0.596,1.4999999964385964,1.1469857691958623,0.30028559464531857,
6.283177376,0.002,0.0,0.595,1.7215582531191933,0.4733281472652462,0.596,1.4999999963606796,1.1402787709717166,0.30029208062670465,
6.303218603,0.005,0.001,0.595,1.7142856293063704,0.4763346918169578,0.595,1.4999999965983355,1.2238013087718858,0.3002703986948719,
6.323076248,0.006,0.003,0.595,1.7057294380207235,0.4787229975531369,0.595,1.499999996540044,1.2904838344799618,0.30026769127789465,
6.3430686,0.007,0.006,0.595,1.6985693495247112,0.48050358857150366,0.595,1.4999999965428104,1.2974263248268976,0.3002654066746859,
6.363064051,0.008,0.009,0.595,1.6924891537559894,0.4794936028001797,0.595,1.4999999966166995,1.2657246313935757,0.30025980249936823,
6.383118153,0.009,0.012,0.596,1.685719018877598,0.47681755227234285,0.595,1.4999999965933066,1.1481669855984988,0.3002559682187836,
6.403059006,0.011,0.014,0.597,1.6784017967008125,0.4769914429906728,0.595,1.499999996678441,1.1440889318075853,0.3002460691235391,
6.423230886,0.014,0.02,0.597,1.6732372854323625,0.4772899343497537,0.597,1.4999999965219475,1.132546937994601,0.3002615994222893,
6.44306016,0.018,0.025,0.598,1.6679570220068904,0.47728699447586215,0.597,1.4999999965822859,1.1167790908898771,0.3002560173450692,
6.463112831,0.024,0.031,0.598,1.6616786425758414,0.4775281022112837,0.597,1.4999999965876767,1.102234708462767,0.30025306924380296,
6.483140945,0.029,0.037,0.598,1.6546635795897504,0.4772379473946268,0.598,1.4999999965295532,1.077001072075404,0.30025472328480673,
6.503105164,0.036,0.045,0.599,1.6492719177346153,0.47725078937632975,0.598,1.4999999966030526,1.0567736040427123,0.30024742279211863,
6.523125648,0.044,0.054,0.6,1.6432486159802655,0.4773824257636384,0.598,1.499999996693708,1.0334676671216279,0.3002368314845803,
6.54313612,0.052,0.064,0.6,1.6358513112646087,0.47694936175526476,0.6,1.4999999965863844,0.9941662333807024,0.3002414748733001,
6.563087225,0.064,0.074,0.598,1.6300348011261272,0.47692392533387395,0.6,1.4999999964427202,0.9670707759304309,0.3002514769434554,
6.583059072,0.075,0.086,0.597,1.623857954449261,0.4768503804464798,0.6,1.499999996385252,0.9344530879512345,0.30025315875100167,
6.603056431,0.087,0.098,0.596,1.6170761481500435,0.47698087243928616,0.597,1.4999999965124484,0.9068709198968175,0.3002365852765844,
6.623112679,0.101,0.111,0.594,1.6110453277497452,0.47682133850646286,0.596,1.4999999960649575,0.8663346988777378,0.3002595427516186,
6.643057346,0.115,0.125,0.593,1.6048653559152115,0.47670219071069136,0.596,1.4999999956178973,0.8281863023331061,0.30028055280643107,
6.663055897,0.131,0.14,0.592,1.6004411945001167,0.4777947394968511,0.593,1.499999995572003,0.8095636370417996,0.3002747010183408,
6.683068275,0.147,0.156,0.59,1.5924177635153403,0.4781213754767825,0.592,1.4999999950063316,0.7713056872622114,0.30029521898810285,
6.703059673,0.164,0.171,0.587,1.5861454315608843,0.47839381857590435,0.592,1.4999999944416604,0.7328917282722895,0.3003234955555224,
6.723052025,0.182,0.189,0.587,1.5791586266297368,0.4784377876371448,0.587,1.4999999947123759,0.6837913898791759,0.30028739589131676,
6.743046522,0.201,0.206,0.584,1.5720315353499932,0.47832701989562554,0.587,1.4999999942100632,0.6338897055719979,0.30030680205742444,
6.763110876,0.22,0.224,0.583,1.5653020884628652,0.4785285975645248,0.587,1.4999999940143338,0.5869125822788508,0.30030782859735383,
6.783071995,0.241,0.242,0.581,1.5583837050514582,0.4782792401170352,0.583,1.4999999941859663,0.5322305037155487,0.30028409271180884,
6.8030555249999995,0.263,0.26,0.58,1.5514886358361555,0.47877564473105766,0.581,1.4999999943357472,0.4894982771644781,0.3002637602730885,
6.823053122,0.285,0.278,0.578,1.5444834864225816,0.47896087168077456,0.581,1.4999999941701878,0.4422743191956483,0.3002634046048068,
6.843202591,0.308,0.297,0.578,1.5379331617342762,0.4791237291179237,0.578,1.4999999946577545,0.39099835379390435,0.3002282443339765,
6.863082647,0.331,0.314,0.577,1.5335905993188736,0.4791218345611315,0.578,1.499999994622182,0.34276880299263524,0.300226169057093,
6.883123159,0.356,0.332,0.576,1.5272254085230192,0.47924551846849484,0.578,1.4999999947473694,0.29508591246118737,0.300212074487001,
6.903058052,0.384,0.348,0.58,1.5190858536541698,0.4791903258696352,0.576,1.4999999959567032,0.2504214356066462,0.3001493130189044,
6.923057556,0.404,0.364,0.58,1.5116946243698925,0.479931750241757,0.58,1.499999995898119,0.22168772056222416,0.30014736812675075,
6.943054676,0.427,0.38,0.58,1.5049551404384882,0.4802248429895551,0.58,1.4999999963735455,0.18045870326414992,0.30012453933465694,
6.963057041,0.451,0.395,0.58,1.4992336852597914,0.48032289248710147,0.58,1.4999999969115452,0.1381840352935076,0.30010144809891476,
6.983169079,0.478,0.411,0.58,1.4907806509458428,0.4802253950555466,0.58,1.4999999977698482,0.08953285750902866,0.3000690107158617,
7.003159761,0.501,0.424,0.581,1.4836625050281425,0.48039504306520625,0.58,1.4999999980774554,0.05536677984193957,0.30005509650294215,
7.023059368,0.526,0.438,0.582,1.4743805065953666,0.48017086404748777,0.581,1.4999999981564416,0.011231784167511215,0.30004508952486,
7.043053389,0.552,0.448,0.586,1.466140515316733,0.4800503677873791,0.582,1.4999999987693462,-0.019144905010902456,0.3000265697200219,
7.063054562,0.577,0.459,0.588,1.4580062351091108,0.480031933356122,0.582,1.499999998697054,-0.04906726830989052,0.30002265372795894,
7.083137512,0.602,0.47,0.589,1.4536767404048911,0.4800722721285785,0.588,1.4999999980638075,-0.07610399289127938,0.3000296212944977,
7.103464365,0.627,0.479,0.593,1.4451322908153807,0.48061991692662737,0.589,1.4999999976673364,-0.09334259666487135,0.300024813312443,
7.123054743,0.652,0.488,0.594,1.437597544089706,0.48071322870920974,0.589,1.4999999957903813,-0.11715560079042985,0.3000259303378296,
7.143055916,0.677,0.496,0.595,1.4301063945523977,0.4809976769249073,0.594,1.4999999739520928,-0.13591952511237643,0.30003537891073034,
7.16305542,0.704,0.504,0.598,1.4212005555891065,0.4818351118941355,0.595,1.4159766789081683,-0.1439675781671132,0.30002817876473187,
7.183068037,0.73,0.511,0.598,1.413013211526758,0.4821748925744851,0.595,1.3105391273544202,-0.16103655297479041,0.3000309708057528,
7.203056097,0.753,0.516,0.598,1.4084260957014803,0.4826750921817895,0.598,1.2819379175754582,-0.1657385962906094,0.30003642723597074,
7.223064899,0.78,0.522,0.598,1.3992135675012083,0.4825391557515904,0.598,1.1612369897378263,-0.1892688198080608,0.3000360065410625,
7.243051767,0.806,0.526,0.598,1.3915448513442543,0.48290664569060104,0.598,1.0603715213482763,-0.19829071547996174,0.30003555511111707,
7.263056517,0.832,0.53,0.598,1.3836088127535862,0.48249506057603037,0.598,0.9392342617152261,-0.22074669864114999,0.30003556742785453,
7.283053637,0.858,0.535,0.598,1.3738243572468758,0.4828456951255654,0.598,0.7992964941818532,-0.2337952654728831,0.30003535325195724,
7.303049088,0.885,0.538,0.598,1.3652571627590064,0.483041574529222,0.598,0.6893206500114106,-0.24139909429245984,0.30003517284094616,
7.3230535979999996,0.911,0.539,0.598,1.355137534929654,0.4830691413075357,0.598,0.5599960626616769,-0.2483762303707167,0.30000035243908946,
7.343050003,0.937,0.541,0.598,1.347553765896473,0.4830453132707098,0.598,0.4869910302060695,-0.25711294445399185,0.30000035101427835,
7.363048792,0.951,0.54,0.599,1.3387969140823197,0.4830953857116307,0.598,0.4174618625863439,-0.254945635377438,0.3000003268364908,
7.383052111,0.974,0.539,0.598,1.3286612402115092,0.48317002936168524,0.599,0.2804095232714015,-0.2500994288270638,0.3000003611973059,
7.403089285,0.996,0.539,0.597,1.3215204499933981,0.48375279375505326,0.598,0.2255137713306969,-0.2422070617394232,0.30000036680334274,
7.423090458,1.019,0.538,0.596,1.3125221483515195,0.483926345114338,0.598,0.12748764140143437,-0.2391217181454335,0.3000003915234683,
7.44305706,1.042,0.536,0.595,1.3036037405282037,0.4835282260695329,0.596,0.03800370532306806,-0.2392873495256206,0.300000377483622,
7.463080168,1.064,0.533,0.594,1.2953427439128882,0.48310333797094357,0.595,-0.02552945828128759,-0.24170226772878925,0.30000038351438235,
7.483180284,1.086,0.53,0.594,1.2866000679127818,0.4830000467862175,0.595,-0.11699675782038628,-0.23479928134329628,0.30000038641151094,
7.503091097,1.105,0.527,0.594,1.2748521887994686,0.48273489862156427,0.594,-0.2606766839679044,-0.23245750572826954,0.3000003684874816,
7.523061752,1.124,0.523,0.596,1.2685489147409814,0.4827238571822958,0.594,-0.2797319178281817,-0.22094733101943648,0.30000033074641513,
7.543172121,1.14,0.525,0.594,1.2597813458704528,0.4825032819009394,0.594,-0.3523946870649472,-0.22783981430460332,0.30000037400648166,
7.563081503,1.156,0.521,0.596,1.247001527203544,0.48279291590381596,0.594,-0.5040870437253194,-0.20817780519283868,0.30000033454968206,
7.583061695,1.171,0.516,0.597,1.2363041608476806,0.483544970134317,0.596,-0.6027547356372726,-0.18166066925651495,0.30000035506773265,
7.603052855,1.184,0.516,0.597,1.2259922515078225,0.4836470405860296,0.596,-0.6761239447492805,-0.1811028156980418,0.3000356877739888,
7.643162251,1.208,0.509,0.596,1.2063887534151112,0.48432175597154303,0.597,-0.7926237920782552,-0.1512778260184543,0.14719696183273698,
7.66321826,1.217,0.506,0.596,1.1959436527143517,0.48461358241193064,0.597,-0.8528668462128097,-0.14165396188780188,0.14719696244679395,
7.683161974,1.225,0.503,0.595,1.1861907334064454,0.4846550353647186,0.596,-0.8906412681116834,-0.13248282213973417,0.1472017266641695,
7.703145266,1.233,0.499,0.594,1.1772576311451797,0.48422786361002207,0.5449999999999999,-0.9253497349454556,-0.13685806336610584,0.1453992223277694,
7.723059654,1.238,0.495,0.593,1.167152681211321,0.48432812100928824,0.5449999999999999,-0.9702430406186359,-0.12597248657029916,0.1454401320455452,
7.743055344,1.243,0.491,0.592,1.1574673518065526,0.4840714931114281,0.593,-1.0009106121170432,-0.12217425677214845,0.14721601943388646,
7.763076305,1.245,0.487,0.59,1.150917919924709,0.48391346445909306,0.5419999999999999,-0.9690508523742218,-0.11653017382036174,0.14545442341914466,
7.783061028,1.246,0.482,0.589,1.1418194789043803,0.4838159740432537,0.5419999999999999,-0.9944584836304746,-0.10418850694517783,0.14549533289064598,
7.803058386,1.247,0.478,0.589,1.1313222365006872,0.4845413258822244,0.589,-1.020224737628134,-0.08324402347327721,0.14719416567399168,
7.823056459,1.245,0.477,0.587,1.1227070740432783,0.4849428042647741,0.589,-1.045033279712904,-0.07359512346797135,0.14727598427828248,
7.84305644,1.241,0.474,0.585,1.1136809292233452,0.48509616057494376,0.589,-1.055200586697447,-0.0650316852273997,0.1473578026588975,
7.86309433,1.237,0.471,0.582,1.101463025438112,0.4846436018397789,0.585,-1.1155797925031232,-0.06140014930676037,0.1473359494986948,
7.883129597,1.232,0.467,0.58,1.0906372233035135,0.4842062374237758,0.582,-1.1530229336316473,-0.05973818893337788,0.14730933225713902,
7.9031317229999996,1.226,0.464,0.576,1.0805853120483435,0.48413490113924323,0.582,-1.1638034246693176,-0.05234174653898502,0.14747294204301067,
7.92306304,1.218,0.461,0.572,1.070836488006091,0.48384213791331987,0.576,-1.1681180573470535,-0.049944594515058185,0.14741970635402848,
7.943059206,1.21,0.459,0.568,1.0614402911935876,0.4837448114823009,0.572,-1.1681222126076307,-0.046509465864761054,0.14743876142606238,
7.963058233,1.199,0.455,0.564,1.0513323642728698,0.4835365750332779,0.572,-1.163896207515291,-0.037202242771672556,0.1476023980205634,
7.983134508,1.189,0.453,0.56,1.0461461335347617,0.4835913843802545,0.564,-1.0741172466496407,-0.030284987356227172,0.14747689654562227,
8.003098011,1.177,0.451,0.557,1.0344484127704716,0.48373950397070076,0.56,-1.1038800965562794,-0.020303407736737753,0.14745504279755214,
8.023184776,1.163,0.448,0.553,1.0249067777180714,0.4836026810445362,0.56,-1.0864623999345255,-0.01307036739912547,0.14761867891726754,
8.04306674,1.15,0.446,0.549,1.0135306249135012,0.48389521802434593,0.553,-1.0886623036003509,0.00030396292933270206,0.147529297756774,
8.063081264,1.133,0.444,0.545,1.00215544554075,0.4841877566999006,0.549,-1.1102474636742625,0.016109244035555303,0.14754835296249674,
8.083162069,1.119,0.443,0.541,0.9916945933890495,0.4843315712480596,0.549,-1.0987336097900244,0.0199461667592192,0.14771198917499198,
8.103065252,1.102,0.442,0.537,0.981321321735531,0.4842332684406409,0.541,-1.0700751710964753,0.019760771393979602,0.14758646213839643,
8.123175144,1.085,0.441,0.534,0.9706476996759359,0.4840000000000003,0.537,-1.0768708192856273,0.013812564568084508,0.14756460796963122,
8.143058062,1.066,0.441,0.53,0.9597939791601002,0.4840000000000003,0.537,-1.0527499571887597,0.013812564663018294,0.14772824397456777,
8.16315794,1.047,0.44,0.527,0.9499842122489296,0.48399999999999976,0.53,-1.0074669176162363,0.016472740637938146,0.1475979530029003,
8.183060408,1.027,0.44,0.523,0.9414135436024279,0.48399999999999965,0.527,-0.931345452967851,0.01647274082657065,0.14765315240648635,
8.203146934,1.007,0.441,0.52,0.9311082034757796,0.48399999999999965,0.527,-0.8988553487687231,0.013812565059737504,0.14777587931295322,
8.223054171,0.989,0.438,0.519,0.9210363857871361,0.4832065220865497,0.52,-0.8551961377300794,0.009607697199798041,0.14756377028985507,
8.243060112,0.967,0.437,0.517,0.912657819109055,0.4828799448052437,0.46900000000000003,-0.7654835100171273,0.00795936116877924,0.14580217369441525,
8.263343811,0.944,0.436,0.514,0.9031742012645563,0.4826035718004639,0.46900000000000003,-0.716993220402518,0.009109906055132063,0.1459249005864182,
8.283059359,0.921,0.436,0.512,0.8915685570110954,0.48256430191134836,0.514,-0.728095453575464,0.01035861647408411,0.14763326049892364,
8.303056478,0.906,0.437,0.509,0.881324836132032,0.48267386745821794,0.462,-0.7160666938765897,0.01235714719625362,0.14587642830966763,
8.323058128,0.888,0.437,0.507,0.8712267580903819,0.4824730422582494,0.462,-0.6887176306782785,0.011454395928775864,0.14595824626597514,
8.343057632,0.868,0.438,0.505,0.8606071352570241,0.4827208233626643,0.507,-0.6608934172630972,0.015573998694224022,0.14766658797564844,
8.363059521,0.849,0.438,0.502,0.8508477620279213,0.48292745061491094,0.455,-0.6266750029680069,0.02209483006997146,0.14590975561142278,
8.383055925,0.829,0.439,0.499,0.8407024402346984,0.4829342599422794,0.455,-0.593410339690941,0.019861205699190105,0.14603248305604405,
8.403059006,0.808,0.439,0.496,0.8313031658138128,0.48233346358967893,0.499,-0.5407863700742094,0.01286193922609381,0.1477456072610188,
8.423059225,0.789,0.439,0.492,0.822048473213291,0.4820673579238935,0.446,-0.4987173525865424,0.010447549647764775,0.14599353866530215,
8.443054199,0.768,0.44,0.489,0.8122967618916088,0.48193797493846063,0.446,-0.4598967229825977,0.007469590469884125,0.14611626610968736,
8.463058472,0.75,0.441,0.485,0.8020937995359051,0.48179595405149817,0.489,-0.4334423459155292,0.0031821506767222207,0.14783415408421624,
8.483274221,0.73,0.442,0.482,0.79215296449542,0.4809667658521308,0.435,-0.404347716214259,-0.015093880509668362,0.14600503095850997,
8.503101587,0.714,0.444,0.479,0.7824336151229534,0.4805768324433521,0.435,-0.38125611705589096,-0.02238782982088857,0.14612775840389738,
8.523090124,0.697,0.445,0.475,0.7730468966034602,0.4804708229184242,0.479,-0.34027337377300876,-0.022718646571420316,0.1478817917590485,
8.543059111,0.678,0.446,0.473,0.7633988913099778,0.4806185617175073,0.425,-0.3124698718545981,-0.0177354719460647,0.1460117594840737,
8.563051224,0.66,0.447,0.469,0.7538082321529804,0.4803589848066183,0.425,-0.2823131213579388,-0.02133957896399003,0.14617539607821212,
8.583051682,0.642,0.447,0.466,0.7438827703519184,0.48070562325700034,0.469,-0.25976083461074995,-0.011185472234541456,0.14788852028497956,
8.603057146,0.63,0.451,0.461,0.737861539247379,0.4809590901598371,0.466,-0.18612406619068622,-0.013515054934324158,0.14798462988723693,
8.623054504,0.614,0.453,0.457,0.7291848871656371,0.48100108690557364,0.466,-0.15686965115549495,-0.017912228580657347,0.14814826648298302,
8.643054485,0.599,0.454,0.453,0.7204973300038099,0.4811610324927694,0.457,-0.12204549934952996,-0.016552241256465542,0.14798659465033887,
8.663195133,0.587,0.449,0.451,0.7123328090160985,0.481086197240642,0.453,-0.0940338974030564,-0.006873134862900498,0.14792383142420318,
8.683070421,0.573,0.45,0.447,0.704313163980711,0.48118278100036815,0.453,-0.06771698475712493,-0.008582008352269565,0.1480874680200981,
8.703193426,0.559,0.45,0.444,0.6958334355179739,0.4812537373934236,0.447,-0.04474283924546484,-0.00663598588280933,0.1479933230393967,
8.723059177,0.547,0.45,0.441,0.6867146478294026,0.48117816038001804,0.444,-0.053820342310469005,-0.009322749880770266,0.14800761448489932,
8.743058443,0.534,0.45,0.438,0.6786173030501981,0.48129755105296423,0.444,-0.03250031028214944,-0.008414730251570943,0.1481303417919188,
8.763060808,0.523,0.451,0.435,0.6702721611581687,0.48100000000000015,0.438,-0.02468534996211942,-0.020146321699427625,0.14803619695366224,
8.783061028,0.511,0.451,0.433,0.6613142040746257,0.48029717173778547,0.435,-0.03152539118062899,-0.031815712660714236,0.14800957910915782,
8.803056955,0.501,0.452,0.431,0.6530511173363323,0.48010502597637256,0.435,-0.02184301593743522,-0.03556249300076678,0.14809139740766855,
8.823058605,0.51,0.455,0.422,0.6447885649078992,0.47974992039349684,0.431,-0.07558503161039888,-0.04801294703990963,0.148314998364569,
8.843055487,0.505,0.455,0.418,0.6355072131245683,0.4803935682080641,0.422,-0.10274139677959805,-0.03522125505076307,0.14815332653232835,
8.863053799,0.498,0.456,0.414,0.6269845607536203,0.48031916041396167,0.422,-0.10456399291173711,-0.038166217261824155,0.1483169631286208,
8.883055449,0.492,0.456,0.41,0.6177867306538386,0.4800323144150163,0.414,-0.10876035971166331,-0.040960481394937104,0.14819143667738466,
8.903056622,0.486,0.456,0.406,0.6077757035547025,0.4799602474738168,0.41,-0.1558058898104455,-0.03993426004562609,0.14821049174969922,
8.923055649,0.482,0.456,0.402,0.5986439268405476,0.47985342487428645,0.41,-0.17079265334406782,-0.040298949583290895,0.14837412834614788,
8.943056107,0.477,0.456,0.398,0.5891461961716026,0.47991439914943135,0.402,-0.1889781655435921,-0.03717205822145868,0.1482486018949061,
8.963177443,0.473,0.456,0.395,0.5801381168086162,0.47998746350013943,0.398,-0.20204881067243677,-0.03396594940812321,0.14822674781835876,
8.983131647,0.471,0.456,0.393,0.5707697722638077,0.47998470486938666,0.398,-0.22412597567325945,-0.03366524613340195,0.14830856611650137,
9.003096819,0.466,0.456,0.388,0.5593932586018395,0.4792515693656708,0.393,-0.2711089842556955,-0.04399010376475087,0.14833238495850173,
9.023144245,0.464,0.456,0.386,0.5485987913329416,0.47889934888780555,0.338,-0.30895640366437493,-0.049418497080496636,0.14642620730585545,
9.043053865,0.462,0.456,0.385,0.5382733974802277,0.47865733560980445,0.338,-0.33598354756802373,-0.05052308150102962,0.14646711645579116,
9.063086033,0.459,0.457,0.382,0.526106634086527,0.4776434056653889,0.385,-0.39085423886143383,-0.06999686182767063,0.1482886768096466,
9.083079815,0.456,0.457,0.379,0.5147673488770416,0.4775623374359699,0.332,-0.4242236181452344,-0.06506339953613824,0.14649569906824542,
9.103058577,0.453,0.456,0.378,0.5033755893531388,0.4771130325013736,0.332,-0.453077345019706,-0.06453052424412377,0.14653660821836173,
9.123078823,0.453,0.456,0.378,0.491360908370839,0.47751663992225984,0.378,-0.506864759095297,-0.050295130604154394,0.14819929574369622,
9.143130064,0.452,0.457,0.376,0.4812701327485742,0.47760052112564255,0.328,-0.5122240242356423,-0.0503570001747421,0.14647384499506663,
9.16305542,0.448,0.457,0.375,0.469531810997124,0.47740722481786907,0.328,-0.5383860369830507,-0.05083135116646396,0.14651475414509021,
