Time,X,Y,Z,Vx,Vy,Vz,r,p,y,rx,ry,rz,Ux,Uy,Uz
0.0,-0.04,0.021,0.321,-0.035,0.048,-0.143,1.99,-5.6,-0.33,0.5,1.6,-1.2,1.4999999972328408,-1.499999922212752,0.3000001212675422,
0.020003080000000395,-0.04,0.024,0.316,-0.012,0.05,-0.165,1.87,-5.46,-0.41,0.5,1.6,-1.2,1.4999999972160836,-1.499999923800986,0.3000001227670822,
0.042222022999999886,-0.04,0.025,0.311,0.002,0.048,-0.171,1.81,-5.07,-0.49,0.5,1.6,-1.2,1.4999999971974491,-1.4999999241030668,0.3000001242664884,
0.06869173000000028,-0.04,0.026,0.308,0.02,0.041,-0.16,2.01,-4.6,-0.45,0.5,1.6,-1.2,1.4999999971361808,-1.499999922707784,0.30000012952561633,
0.08194780300000026,-0.042,0.027,0.306,0.021,0.036,-0.138,3.02,-4.62,-0.29,0.5,1.6,-1.2,1.4999999971135982,-1.4999999217281168,0.3000001332130183,
0.09961366600000066,-0.041,0.028,0.303,0.04,0.022,-0.108,5.22,-5.99,-0.01,0.5,1.6,-1.2,1.4999999970554931,-1.4999999205844172,0.30000013805469433,
0.11964440300000057,-0.04,0.028,0.301,0.067,-0.002,-0.079,8.17,-8.44,0.4,0.5,1.6,-1.2,1.499999997016366,-1.4999999194765048,0.30000014108560186,
0.13981199300000036,-0.042,0.027,0.303,0.074,-0.04,-0.03,11.09,-11.0,0.91,0.5,1.6,-1.2,1.4999999970621922,-1.499999919782972,0.300000138186166,
0.15959739700000064,-0.04,0.026,0.303,0.117,-0.082,-0.026,13.44,-13.44,1.6,0.5,1.6,-1.2,1.4999999970459466,-1.4999999194221558,0.3000001379192757,
0.17992353400000027,-0.037,0.023,0.302,0.167,-0.131,-0.027,14.84,-14.87,2.07,0.5,1.6,-1.2,1.499999997003464,-1.4999999172063685,0.30000013911013423,
0.20004129400000004,-0.033,0.02,0.302,0.222,-0.184,-0.025,15.3,-15.08,2.11,0.5,1.6,-1.2,1.4999999969686466,-1.4999999157424295,0.3000001385653459,
0.21957707400000004,-0.028,0.016,0.301,0.278,-0.239,-0.019,15.35,-14.52,1.92,0.5,1.6,-1.2,1.4999999969071518,-1.499999912987246,0.30000013942962744,
0.24201941500000057,-0.022,0.011,0.301,0.329,-0.293,-0.019,15.54,-13.88,1.76,0.5,1.6,-1.2,1.4999999968513684,-1.4999999102126162,0.3000001385918491,
0.25967812500000065,-0.015,0.004,0.3,0.377,-0.346,-0.029,16.11,-13.54,1.75,0.5,1.6,-1.2,1.499999996765472,-1.4999999050916508,0.3000001390984921,
0.2818636890000006,-0.007,-0.002,0.3,0.422,-0.399,-0.045,17.04,-13.8,1.98,0.5,1.6,-1.2,1.4999999966861643,-1.4999999014193748,0.30000013794961944,
0.29970145200000076,0.001,-0.011,0.299,0.467,-0.453,-0.068,18.05,-14.56,2.36,0.5,1.6,-1.2,1.4999999965819086,-1.4999998938167718,0.3000001382108486,
0.31961989400000057,0.006,-0.015,0.298,0.491,-0.481,-0.079,18.46,-15.01,2.57,0.5,1.6,-1.2,1.4999999965090203,-1.4999998900154865,0.30000013885081983,
0.33958125100000025,0.002,-0.025,0.344,0.459,-0.563,0.086,18.76,-15.01,2.78,0.5,1.6,-1.2,1.4999999969623816,-1.4999998931922338,0.30000011036557644,
0.3596212860000003,0.011,-0.036,0.347,0.511,-0.623,0.083,18.68,-15.2,2.87,0.5,1.6,-1.2,1.499999996887757,-1.4999998832543946,0.3000001086013589,
0.3795781140000001,0.022,-0.049,0.349,0.568,-0.682,0.077,18.57,-15.22,2.89,0.5,1.6,-1.2,1.4999999967827542,-1.4999998695514758,0.30000010693440304,
0.3996391300000006,0.035,-0.063,0.351,0.63,-0.741,0.069,18.65,-15.31,2.97,0.5,1.6,-1.2,1.4999999966235098,-1.4999998518841948,0.3000001054332108,
0.42016077000000074,0.049,-0.078,0.352,0.694,-0.8,0.06,18.94,-15.6,3.09,0.5,1.6,-1.2,1.4999999964382364,-1.499999828980534,0.3000001040758888,
0.4396286010000008,0.073,-0.09,0.339,0.791,-0.834,-0.044,19.31,-16.53,3.44,0.5,1.6,-1.2,1.4999999960363344,-1.499999809394432,0.30000010557651957,
0.46033501600000015,0.093,-0.105,0.33,0.851,-0.892,-0.088,19.42,-16.93,3.51,0.5,1.6,-1.2,1.4999999956764525,-1.4999997779722252,0.30000010609870137,
0.47964620599999996,0.106,-0.125,0.331,0.909,-0.962,-0.086,19.08,-16.79,3.44,0.5,1.6,-1.2,1.4999999954494947,-1.4999997206960263,0.3000001044951979,
