Time,X,Y,Z,Vx,Vy,Vz,r,p,y,rx,ry,rz,Ux,Uy,Uz
6.427852153,0.01,0.005,0.333,0.0,-0.012,0.0,-0.13,0.23,-0.47,1.6,-1.2,0.3,-1.5,1.5,0.4719000000000005,
6.437760591,0.01,0.005,0.333,0.0,-0.012,0.001,-0.15,0.25,-0.61,1.6,-1.2,0.3,1.113,-0.8434999999999998,-0.02310000000000002,
6.447667837,0.011,0.005,0.333,0.0,-0.011,0.0,-0.16,0.26,-0.48,1.6,-1.2,0.3,1.1272999999999984,-0.8434999999999998,-0.02310000000000002,
6.457924366,0.011,0.005,0.334,0.0,-0.011,0.001,-0.16,0.3,-0.62,1.6,-1.2,0.3,1.1123,-0.8434999999999998,-0.008800000000000006,
6.467923641,0.011,0.005,0.333,0.0,-0.011,0.0,-0.15,0.33,-0.49,1.6,-1.2,0.3,1.1123,-0.8434999999999998,-0.03810000000000004,
6.477946043,0.011,0.005,0.333,0.0,-0.01,0.0,-0.13,0.35,-0.47,1.6,-1.2,0.3,1.1123,-0.8434999999999998,-0.02310000000000002,
6.48796606,0.011,0.005,0.333,-0.001,-0.01,0.003,-0.09,0.38,-0.45,1.6,-1.2,0.3,1.1123,-0.8434999999999998,-0.02310000000000002,
6.497773885,0.011,0.005,0.334,-0.003,-0.009,0.015,-0.04,0.42,-0.58,1.6,-1.2,0.3,1.1123,-0.8434999999999998,-0.008800000000000006,
6.507938623,0.011,0.004,0.334,-0.003,-0.009,0.029,0.04,0.46,-0.54,1.6,-1.2,0.3,1.1123,-0.8577999999999982,-0.02380000000000002,
6.517646551,0.011,0.004,0.335,-0.003,-0.009,0.047,0.15,0.49,-0.52,1.6,-1.2,0.3,1.1123,-0.8427999999999999,-0.009500000000000008,
6.527746677,0.011,0.004,0.335,-0.004,-0.01,0.068,0.27,0.53,-0.48,1.6,-1.2,0.3,1.1123,-0.8427999999999999,-0.024500000000000022,
6.537843942,0.011,0.004,0.336,-0.006,-0.01,0.095,0.4,0.6,-0.44,1.6,-1.2,0.3,1.1123,-0.8427999999999999,-0.010200000000000008,
6.547821045,0.011,0.004,0.337,-0.004,-0.011,0.121,0.53,0.67,-0.28,1.6,-1.2,0.3,1.1123,-0.8427999999999999,-0.010900000000000007,
6.557878256,0.011,0.004,0.339,-0.006,-0.012,0.157,0.65,0.77,-0.39,1.6,-1.2,0.3,1.1123,-0.8427999999999999,0.0027000000000000045,
6.567681312,0.012,0.004,0.34,-0.007,-0.013,0.183,0.76,0.88,-0.22,1.6,-1.2,0.3,1.1266000000000016,-0.8427999999999999,-0.013000000000000008,
6.577827692,0.012,0.004,0.342,-0.008,-0.015,0.204,0.84,1.03,-0.17,1.6,-1.2,0.3,1.1116,-0.8427999999999999,0.0006000000000000033,
6.587684631,0.012,0.004,0.344,-0.01,-0.016,0.218,0.88,1.19,0.0,1.6,-1.2,0.3,1.1116,-0.8427999999999999,-0.0008000000000007931,
6.597976207,0.012,0.004,0.346,-0.012,-0.018,0.232,0.88,1.37,0.04,1.6,-1.2,0.3,1.1116,-0.8427999999999999,-0.002199999999999959,
6.607893467,0.012,0.003,0.349,-0.015,-0.019,0.245,0.83,1.52,0.18,1.6,-1.2,0.3,1.1116,-0.8571000000000015,0.01070000000000005,
6.617725372,0.012,0.003,0.351,-0.018,-0.02,0.26,0.74,1.66,0.22,1.6,-1.2,0.3,1.1116,-0.8420999999999998,-0.005699999999999962,
6.627658605,0.011,0.003,0.354,-0.021,-0.021,0.277,0.6,1.76,0.36,1.6,-1.2,0.3,1.0972999999999984,-0.8420999999999998,0.007200000000000047,
6.637747764,0.011,0.003,0.358,-0.026,-0.02,0.305,0.44,1.83,0.24,1.6,-1.2,0.3,1.1123,-0.8420999999999998,0.019400000000000056,
6.647862673,0.011,0.003,0.361,-0.028,-0.021,0.322,0.28,1.84,0.41,1.6,-1.2,0.3,1.1123,-0.8420999999999998,0.002300000000000045,
6.657967806,0.01,0.003,0.365,-0.034,-0.021,0.35,0.13,1.83,0.29,1.6,-1.2,0.3,1.0980000000000016,-0.8420999999999998,0.014500000000000055,
6.667749643,0.01,0.003,0.368,-0.037,-0.021,0.375,0.01,1.78,0.35,1.6,-1.2,0.3,1.113,-0.8420999999999998,-0.0025999999999999635,
6.677781105,0.009,0.003,0.373,-0.044,-0.02,0.406,-0.09,1.72,0.24,1.6,-1.2,0.3,1.0986999999999985,-0.8420999999999998,0.02390000000000006,
6.687864542,0.01,0.003,0.377,-0.041,-0.02,0.427,-0.16,1.58,0.45,1.6,-1.2,0.3,1.1280000000000017,-0.8420999999999998,0.00610000000000005,
6.697850227,0.009,0.002,0.382,-0.047,-0.019,0.454,-0.18,1.51,0.4,1.6,-1.2,0.3,1.0986999999999985,-0.8563999999999983,0.01760000000000006,
6.70769,0.008,0.002,0.387,-0.05,-0.019,0.468,-0.2,1.44,0.51,1.6,-1.2,0.3,1.0994000000000017,-0.8413999999999999,0.014100000000000057,
6.717789888,0.007,0.002,0.392,-0.055,-0.018,0.477,-0.21,1.4,0.48,1.6,-1.2,0.3,1.1000999999999983,-0.8413999999999999,0.010600000000000054,
