Time,X,Y,Z,rx,ry,rz,Ux,Uy,Uz
6.629095316,0.006,0.002,0.596,0.38554288088285904,-0.40981062445671823,0.55,0.9278609853496746,-0.9876159599145089,0.30000384488725307,
6.649068594,0.006,0.002,0.596,0.38200863654701916,-0.4088640800962162,0.55,0.9205151224265439,-0.9862202121100696,0.300003842038205,
6.669173479,0.006,0.002,0.596,0.3766401064102936,-0.406823414737172,0.596,0.8704920584175841,-0.9632617694024842,0.3000207083749322,
6.688843966,0.006,0.001,0.595,0.37245196239641687,-0.40522881753967205,0.596,0.8525333385349434,-0.9488366478136733,0.3000218753376476,
6.708659411,0.006,0.001,0.595,0.3682956450455656,-0.4037846953305663,0.595,0.8343563706837845,-0.9415542809359121,0.300020564656941,
6.728710651,0.006,0.001,0.595,0.36404625153924586,-0.4023252186541833,0.595,0.8215761257349609,-0.9369204069067714,0.30002049988468366,
6.748784542,0.007,0.0,0.596,0.36030084352145597,-0.40105740253356736,0.595,0.8185718458995525,-0.9345458693039473,0.3000191790495646,
6.768974781,0.007,0.0,0.596,0.35635251913591315,-0.399669442012546,0.596,0.8108373491739695,-0.9294712029523549,0.3000202383899265,
6.788665056,0.009,-0.001,0.597,0.3523407854216467,-0.39821531735025334,0.596,0.7935789432425024,-0.9224063861148207,0.30001886941845385,
6.80880785,0.011,-0.003,0.598,0.34776361512376597,-0.3976980624048955,0.597,0.7693024488757634,-0.9286011602609602,0.30001880695758754,
6.8287577630000005,0.014,-0.006,0.599,0.3436072871552731,-0.3968643231490571,0.598,0.7518160692175199,-0.9300859746309106,0.3000186815841763,
6.84870863,0.018,-0.01,0.6,0.33945800326052333,-0.3957938262210653,0.598,0.728048998529099,-0.9176420302349813,0.30001734115282547,
6.869649649,0.024,-0.014,0.602,0.33501906926575614,-0.39448772881707184,0.6,0.691995625400812,-0.9031767032582914,0.3000168913318495,
6.888758659,0.031,-0.02,0.604,0.33064344477375496,-0.39310764386555475,0.602,0.6524113358713991,-0.8793814980379342,0.30001633296745095,
6.908711434,0.038,-0.028,0.606,0.32629133942349253,-0.3919795943263605,0.602,0.6181154556270968,-0.8557814219868203,0.3000140303287557,
6.928690434,0.046,-0.036,0.608,0.3213812554450741,-0.3904176884922693,0.606,0.5703497443552892,-0.8241525892823426,0.3000154305058377,
6.948642731,0.056,-0.045,0.611,0.31526570804767207,-0.3889103802662645,0.608,0.49464511810030115,-0.7905429328565956,0.30001419265461515,
6.971082926,0.067,-0.054,0.615,0.3095526344681386,-0.38740808362146795,0.608,0.4416955928150369,-0.7624522949278174,0.30001159535600264,
6.9886794089999995,0.078,-0.065,0.619,0.30466082314896237,-0.38606441155943255,0.615,0.3833809287050878,-0.7252036978355686,0.30001269229362626,
7.008680344,0.091,-0.077,0.623,0.29984614280047844,-0.3846894390607936,0.619,0.3333611103986868,-0.6882941673258968,0.30001246529536796,
7.028733015,0.104,-0.089,0.628,0.2944355452832807,-0.3832157679191793,0.619,0.2752667415128549,-0.6519282146230925,0.3000101783980297,
7.048662186,0.12,-0.105,0.633,0.2893362993193471,-0.3812406107585443,0.628,0.21364165619600115,-0.5971445401921276,0.3000114652057928,
7.068678141,0.134,-0.119,0.637,0.28471744114005937,-0.379802548542044,0.633,0.16822130547481237,-0.5608293272886029,0.300011728736828,
7.088715792,0.149,-0.135,0.64,0.2793311579452916,-0.3782034283179383,0.633,0.10514543736591901,-0.5135300746591728,0.3000104533818507,
7.108669043,0.163,-0.151,0.644,0.27466752017063867,-0.3768188815533907,0.64,0.06476678204459434,-0.4688152878584526,0.30001149251990544,
7.128651619,0.178,-0.167,0.647,0.2702568381040283,-0.37557884160345967,0.644,0.026683327086642374,-0.42761966242857646,0.3000118245361423,
7.14864564,0.193,-0.182,0.653,0.2653170077535996,-0.3740516075756194,0.644,-0.03244534068350528,-0.3835728662011573,0.30000935166985016,
7.168642521,0.208,-0.199,0.657,0.26018428640474,-0.37219284192665714,0.653,-0.09204182459767132,-0.3296559668402483,0.300000110304236,
7.188638687,0.222,-0.215,0.663,0.2546967139576532,-0.3707298090910598,0.657,-0.15873612378808075,-0.285887758179303,0.300000100558663,
7.208706617,0.236,-0.231,0.668,0.24959224725593185,-0.3691291490641104,0.657,-0.21575971920333498,-0.23898486605979327,0.3000000831925853,
7.228788614,0.249,-0.247,0.672,0.24380168645362404,-0.3679473162268597,0.668,-0.288769354998521,-0.20004753253213858,0.30000010492406287,
